Algorithm,TestFile,FileSizeBytes,FileSizeMB,ChunkSize,CompressionRatio,CompThroughputGBs,DecompThroughputGBs,CompTimeMs,DecompTimeMs,TransferH2DMs,TransferD2HMs,TotalTimeMs,AvgChunkTimeMs,CompThroughputStdDev,DecompThroughputStdDev,CompTimeStdDevMs,DecompTimeStdDevMs,NodeName,GPU,GPUArch,EnvLabel,Iterations,Warmup,Timestamp
snappy,medium_zeros_100.bin,104857600,100.00,65536,21.30,59.56,166.17,1.761,0.631,1.980,0.093,3.834,0.001100,3.7363,1.1099,0.1301,0.0042,vianden-1,AMD Instinct MI300X,gfx942,MI300X_PINNED,10,2,20260518_030652
snappy,small_TTI_10.bin,10485760,10.00,65536,1.60,7.00,19.41,1.498,0.540,0.219,0.137,1.853,0.009361,0.0762,0.0187,0.0168,0.0005,vianden-1,AMD Instinct MI300X,gfx942,MI300X_PINNED,10,2,20260518_030652
snappy,small_binary_10.bin,10485760,10.00,65536,2.96,7.11,19.31,1.475,0.543,0.216,0.073,1.764,0.009219,0.0822,0.0300,0.0176,0.0008,vianden-1,AMD Instinct MI300X,gfx942,MI300X_PINNED,10,2,20260518_030652
snappy,small_random_10.bin,10485760,10.00,65536,0.99,11.37,43.37,0.922,0.242,0.215,0.217,1.354,0.005764,0.2168,0.2317,0.0185,0.0013,vianden-1,AMD Instinct MI300X,gfx942,MI300X_PINNED,10,2,20260518_030652
snappy,small_zeros_10.bin,10485760,10.00,65536,21.30,7.03,19.30,1.491,0.543,0.237,0.011,1.739,0.009318,0.0880,0.0348,0.0193,0.0010,vianden-1,AMD Instinct MI300X,gfx942,MI300X_PINNED,10,2,20260518_030652
snappy,xlarge_TTI_4096.bin,3956277248,3773.00,65536,1.03,97.62,332.00,40.527,11.917,72.832,70.394,183.753,0.000671,1.9340,3.1549,0.8471,0.1132,vianden-1,AMD Instinct MI300X,gfx942,MI300X_PINNED,10,2,20260518_030652
snappy,xlarge_binary_4096.bin,4294967296,4096.00,65536,2.96,82.80,284.65,51.870,15.088,78.905,26.660,157.435,0.000791,1.6684,0.6996,1.1035,0.0370,vianden-1,AMD Instinct MI300X,gfx942,MI300X_PINNED,10,2,20260518_030652
snappy,xlarge_random_4096.bin,4294967296,4096.00,65536,0.99,103.03,390.91,41.686,10.987,80.111,80.740,202.537,0.000636,2.0923,3.1983,0.8936,0.0893,vianden-1,AMD Instinct MI300X,gfx942,MI300X_PINNED,10,2,20260518_030652
snappy,xlarge_zeros_4096.bin,4294967296,4096.00,65536,21.30,73.24,255.20,58.639,16.830,78.919,3.705,141.263,0.000895,1.3575,0.5170,1.1428,0.0341,vianden-1,AMD Instinct MI300X,gfx942,MI300X_PINNED,10,2,20260518_030652
cascaded,large_TTI_1024.bin,719323136,686.00,65536,1.03,126.52,617.63,5.686,1.165,13.079,12.753,31.517,0.000518,0.3855,3.0308,0.0173,0.0058,vianden-1,AMD Instinct MI300X,gfx942,MI300X_PINNED,10,2,20260518_030652
