Algorithm,TestFile,FileSizeBytes,FileSizeMB,ChunkSize,CompressionRatio,CompThroughputGBs,DecompThroughputGBs,CompTimeMs,DecompTimeMs,TransferH2DMs,TransferD2HMs,TotalTimeMs,AvgChunkTimeMs,CompThroughputStdDev,DecompThroughputStdDev,CompTimeStdDevMs,DecompTimeStdDevMs,NodeName,GPU,GPUArch,EnvLabel,Iterations,Warmup,Timestamp
snappy,small_TTI_10.bin,10485760,10.00,65536,1.60,7.00,19.43,1.497,0.540,1.782,1.113,4.393,0.009359,0.0787,0.0424,0.0174,0.0012,vianden-1,AMD Instinct MI300X,gfx942,MI300X,10,2,20260518_030034
snappy,small_binary_10.bin,10485760,10.00,65536,2.96,7.11,19.30,1.474,0.543,1.657,0.560,3.691,0.009215,0.0824,0.0508,0.0176,0.0014,vianden-1,AMD Instinct MI300X,gfx942,MI300X,10,2,20260518_030034
snappy,small_random_10.bin,10485760,10.00,65536,0.99,11.36,43.49,0.923,0.241,2.189,2.206,5.318,0.005770,0.2135,0.1116,0.0183,0.0006,vianden-1,AMD Instinct MI300X,gfx942,MI300X,10,2,20260518_030034
snappy,small_zeros_10.bin,10485760,10.00,65536,21.30,7.00,19.35,1.498,0.542,1.971,0.093,3.562,0.009365,0.0812,0.0551,0.0179,0.0015,vianden-1,AMD Instinct MI300X,gfx942,MI300X,10,2,20260518_030034
snappy,xlarge_TTI_4096.bin,3956277248,3773.00,65536,1.03,98.30,331.19,40.247,11.946,672.172,649.665,1362.084,0.000667,0.1530,1.0293,0.0627,0.0371,vianden-1,AMD Instinct MI300X,gfx942,MI300X,10,2,20260518_030034
snappy,xlarge_binary_4096.bin,4294967296,4096.00,65536,2.96,83.40,283.61,51.501,15.144,722.398,244.081,1017.980,0.000786,0.1531,0.5219,0.0946,0.0279,vianden-1,AMD Instinct MI300X,gfx942,MI300X,10,2,20260518_030034
snappy,xlarge_random_4096.bin,4294967296,4096.00,65536,0.99,103.61,389.73,41.454,11.020,720.531,726.193,1488.178,0.000633,0.2134,3.2510,0.0855,0.0909,vianden-1,AMD Instinct MI300X,gfx942,MI300X,10,2,20260518_030034
snappy,xlarge_zeros_4096.bin,4294967296,4096.00,65536,21.30,73.71,255.60,58.266,16.803,732.959,34.413,825.639,0.000889,0.0468,0.2960,0.0370,0.0194,vianden-1,AMD Instinct MI300X,gfx942,MI300X,10,2,20260518_030034
cascaded,large_TTI_1024.bin,719323136,686.00,65536,1.03,126.50,617.52,5.686,1.165,178.139,173.697,357.522,0.000518,0.3569,1.6540,0.0161,0.0031,vianden-1,AMD Instinct MI300X,gfx942,MI300X,10,2,20260518_030034
cascaded,large_binary_1024.bin,1073741824,1024.00,65536,3.03,169.57,459.81,6.332,2.335,181.302,59.754,247.388,0.000386,0.2833,2.5103,0.0106,0.0129,vianden-1,AMD Instinct MI300X,gfx942,MI300X,10,2,20260518_030034
