Files,Duplicate data,Size in MB,Pages,Avg page size in KB,Max page size in KB,Ucompressed size in bytes,Compressed size in bytes,Compression ratio,Compression throughput (uncompressed) in GB/s,Decompression throughput (uncompressed) in GB/s,Compression time (ms),Decompression time (ms),Transfer H2D (ms),Transfer D2H (ms),Total time (ms),Avg chunk time (ms),Comp throughput stddev (GB/s),Decomp throughput stddev (GB/s),Comp time stddev (ms),Decomp time stddev (ms),t_alloc_ms,t_memcpy_h2h_ms,peak_pinned_bytes,adaptive_window_bytes,adaptive_num_windows
1,0,1073.741824,16384,65.536000,65.536000,1073741824,11665408,92.04,116.07,67.59,9.250,15.887,38.358,0.417,48.025,0.000565,0.0719,0.1130,0.0057,0.0266,133.510,93.865,1073741824,0,0
