Algorithm,TestFile,FileSizeBytes,FileSizeMB,ChunkSize,CompressionRatio,CompThroughputGBs,DecompThroughputGBs,CompTimeMs,DecompTimeMs,TransferH2DMs,TransferD2HMs,TotalTimeMs,AvgChunkTimeMs,CompThroughputStdDev,DecompThroughputStdDev,CompTimeStdDevMs,DecompTimeStdDevMs,NodeName,GPU,GPUArch,EnvLabel,Iterations,Warmup,Timestamp
snappy,medium_TTI_100.bin,104857600,100.00,65536,1.05,23.22,104.76,4.515,1.001,3.957,3.763,12.236,0.002822,1.0460,5.8173,0.2269,0.0614,lunaris,Navi 31 [Radeon RX 7900 XT/7900 XTX/7900M],gfx1100,RX7900XT_PINNED,10,2,20260518_012021
snappy,medium_binary_100.bin,104857600,100.00,65536,2.96,24.31,118.96,4.313,0.881,3.772,1.274,9.359,0.002695,1.2045,7.2150,0.2343,0.0597,lunaris,Navi 31 [Radeon RX 7900 XT/7900 XTX/7900M],gfx1100,RX7900XT_PINNED,10,2,20260518_012021
snappy,medium_random_100.bin,104857600,100.00,65536,0.99,24.06,116.18,4.358,0.903,3.988,4.019,12.365,0.002724,0.8955,5.1966,0.1774,0.0452,lunaris,Navi 31 [Radeon RX 7900 XT/7900 XTX/7900M],gfx1100,RX7900XT_PINNED,10,2,20260518_012021
snappy,medium_zeros_100.bin,104857600,100.00,65536,21.30,24.77,91.63,4.232,1.144,3.927,0.184,8.344,0.002645,1.1730,3.7865,0.2222,0.0519,lunaris,Navi 31 [Radeon RX 7900 XT/7900 XTX/7900M],gfx1100,RX7900XT_PINNED,10,2,20260518_012021
snappy,small_TTI_10.bin,10485760,10.00,65536,1.60,9.37,23.21,1.119,0.452,0.537,0.335,1.992,0.006997,0.2490,0.3431,0.0313,0.0068,lunaris,Navi 31 [Radeon RX 7900 XT/7900 XTX/7900M],gfx1100,RX7900XT_PINNED,10,2,20260518_012021
snappy,small_binary_10.bin,10485760,10.00,65536,2.96,9.85,28.97,1.064,0.362,0.512,0.173,1.750,0.006652,0.2976,0.7046,0.0337,0.0091,lunaris,Navi 31 [Radeon RX 7900 XT/7900 XTX/7900M],gfx1100,RX7900XT_PINNED,10,2,20260518_012021
snappy,small_random_10.bin,10485760,10.00,65536,0.99,9.50,36.92,1.103,0.284,0.520,0.524,2.147,0.006895,0.2445,0.8364,0.0295,0.0067,lunaris,Navi 31 [Radeon RX 7900 XT/7900 XTX/7900M],gfx1100,RX7900XT_PINNED,10,2,20260518_012021
snappy,small_zeros_10.bin,10485760,10.00,65536,21.30,9.59,24.18,1.094,0.434,0.516,0.024,1.634,0.006837,0.3551,0.5645,0.0429,0.0105,lunaris,Navi 31 [Radeon RX 7900 XT/7900 XTX/7900M],gfx1100,RX7900XT_PINNED,10,2,20260518_012021
snappy,xlarge_TTI_4096.bin,3956277248,3773.00,65536,1.03,26.75,98.81,147.923,40.040,143.921,139.102,430.946,0.002450,0.0273,0.3362,0.1508,0.1364,lunaris,Navi 31 [Radeon RX 7900 XT/7900 XTX/7900M],gfx1100,RX7900XT_PINNED,10,2,20260518_012021
snappy,xlarge_binary_4096.bin,4294967296,4096.00,65536,2.96,28.16,110.25,152.506,38.955,157.742,53.297,363.545,0.002327,0.0171,0.3358,0.0926,0.1186,lunaris,Navi 31 [Radeon RX 7900 XT/7900 XTX/7900M],gfx1100,RX7900XT_PINNED,10,2,20260518_012021
