Algorithm,TestFile,FileSizeBytes,FileSizeMB,ChunkSize,CompressionRatio,CompThroughputGBs,DecompThroughputGBs,CompTimeMs,DecompTimeMs,TransferH2DMs,TransferD2HMs,TotalTimeMs,AvgChunkTimeMs,CompThroughputStdDev,DecompThroughputStdDev,CompTimeStdDevMs,DecompTimeStdDevMs,NodeName,GPU,GPUArch,EnvLabel,Iterations,Warmup,Timestamp
lz4,large_TTI_1024.bin,719323136,686.00,65536,1.04,12.04,307.23,59.756,2.341,13.100,12.617,85.473,0.005444,0.0441,5.3839,0.2198,0.0407,vianden-1,AMD Instinct MI300X,gfx942,MI300X_PINNED,10,2,20260518_043539
lz4,medium_TTI_100.bin,104857600,100.00,65536,1.06,4.88,71.82,21.503,1.460,1.928,1.826,25.256,0.013439,0.0391,0.3739,0.1743,0.0076,vianden-1,AMD Instinct MI300X,gfx942,MI300X_PINNED,10,2,20260518_043539
snappy,large_TTI_1024.bin,719323136,686.00,65536,1.03,83.61,298.16,8.603,2.413,14.030,13.559,36.192,0.000784,0.3839,2.9038,0.0394,0.0235,vianden-1,AMD Instinct MI300X,gfx942,MI300X_PINNED,10,2,20260518_043539
snappy,medium_TTI_100.bin,104857600,100.00,65536,1.05,59.67,183.98,1.757,0.570,1.930,1.836,5.524,0.001098,0.4161,0.5808,0.0123,0.0018,vianden-1,AMD Instinct MI300X,gfx942,MI300X_PINNED,10,2,20260518_043539
cascaded,large_TTI_1024.bin,719323136,686.00,65536,1.03,126.85,618.08,5.671,1.164,14.029,13.679,33.378,0.000517,0.5610,1.8643,0.0251,0.0035,vianden-1,AMD Instinct MI300X,gfx942,MI300X_PINNED,10,2,20260518_043539
cascaded,medium_TTI_100.bin,104857600,100.00,65536,1.04,90.07,288.69,1.164,0.363,1.981,1.901,5.046,0.000728,0.5421,2.1026,0.0071,0.0026,vianden-1,AMD Instinct MI300X,gfx942,MI300X_PINNED,10,2,20260518_043539
