Algorithm,TestFile,FileSizeBytes,FileSizeMB,ChunkSize,CompressionRatio,CompThroughputGBs,DecompThroughputGBs,CompTimeMs,DecompTimeMs,TransferH2DMs,TransferD2HMs,TotalTimeMs,AvgChunkTimeMs,CompThroughputStdDev,DecompThroughputStdDev,CompTimeStdDevMs,DecompTimeStdDevMs,NodeName,GPU,GPUArch,EnvLabel,Iterations,Warmup,Timestamp
lz4,medium_TTI_100.bin,104857600,100.00,262144,1.06,1.44,28.28,72.687,3.708,12.091,11.453,96.231,0.181718,0.0262,0.1886,1.3426,0.0249,larochette-4,AMD Instinct MI210,gfx90a,MI210,10,3,20260527_051928
snappy,medium_TTI_100.bin,104857600,100.00,262144,1.05,12.27,36.04,8.544,2.909,6.931,6.592,22.066,0.021359,0.0257,0.0914,0.0179,0.0074,larochette-4,AMD Instinct MI210,gfx90a,MI210,10,3,20260527_051932
cascaded,medium_TTI_100.bin,104857600,100.00,262144,1.04,31.99,60.43,3.278,1.735,10.589,10.190,24.057,0.008194,0.2195,0.2583,0.0226,0.0074,larochette-4,AMD Instinct MI210,gfx90a,MI210,10,3,20260527_051936
lz4,large_TTI_1024.bin,1073741824,1024.00,262144,1.03,2.19,72.95,491.200,14.719,85.204,82.385,658.789,0.119922,0.0183,0.3946,4.1042,0.0798,larochette-4,AMD Instinct MI210,gfx90a,MI210,10,3,20260527_051950
snappy,large_TTI_1024.bin,1073741824,1024.00,262144,1.03,22.92,102.73,46.856,10.452,89.440,86.732,223.028,0.011440,0.1771,0.5372,0.3626,0.0545,larochette-4,AMD Instinct MI210,gfx90a,MI210,10,3,20260527_051957
cascaded,large_TTI_1024.bin,1073741824,1024.00,262144,1.02,34.17,215.66,31.421,4.979,129.043,126.668,287.132,0.007671,0.0582,4.7907,0.0536,0.1104,larochette-4,AMD Instinct MI210,gfx90a,MI210,10,3,20260527_052006
