Files,Duplicate data,Size in MB,Pages,Avg page size in KB,Max page size in KB,Ucompressed size in bytes,Compressed size in bytes,Compression ratio,Compression throughput (uncompressed) in GB/s,Decompression throughput (uncompressed) in GB/s,Compression time (ms),Decompression time (ms),Transfer H2D (ms),Transfer D2H (ms),Total time (ms),Avg chunk time (ms),Comp throughput stddev (GB/s),Decomp throughput stddev (GB/s),Comp time stddev (ms),Decomp time stddev (ms),Max abs diff,RMSE,PSNR (dB),Max rel error,Amplitude range
1,0,104.857600,1,104857.600000,104857.600000,104857600,32160456,3.26,16.47,32.99,6.366,3.179,20.896,0.000,27.262,6.366006,0.1168,0.9862,0.0457,0.1020,1.9785e-05,2.5184e-06,75.41,1.3322e-03,1.4852e-02
