Files,Duplicate data,Size in MB,Pages,Avg page size in KB,Max page size in KB,Ucompressed size in bytes,Compressed size in bytes,Compression ratio,Compression throughput (uncompressed) in GB/s,Decompression throughput (uncompressed) in GB/s,Compression time (ms),Decompression time (ms),Transfer H2D (ms),Transfer D2H (ms),Total time (ms),Avg chunk time (ms),Comp throughput stddev (GB/s),Decomp throughput stddev (GB/s),Comp time stddev (ms),Decomp time stddev (ms),Max abs diff,RMSE,PSNR (dB),Max rel error,Amplitude range
1,0,1073.741824,1,1073741.824000,1073741.824000,1073741824,134217740,8.00,173.83,241.98,6.177,4.437,87.423,0.000,93.600,6.176805,30.3704,2.1707,4.7207,0.0405,3.3526e-03,1.0785e-04,44.19,1.9185e-01,1.7475e-02
