Files,Duplicate data,Size in MB,Pages,Avg page size in KB,Max page size in KB,Ucompressed size in bytes,Compressed size in bytes,Compression ratio,Compression throughput (uncompressed) in GB/s,Decompression throughput (uncompressed) in GB/s,Compression time (ms),Decompression time (ms),Transfer H2D (ms),Transfer D2H (ms),Total time (ms),Avg chunk time (ms),Comp throughput stddev (GB/s),Decomp throughput stddev (GB/s),Comp time stddev (ms),Decomp time stddev (ms),Max abs diff,RMSE,PSNR (dB),Max rel error,Amplitude range
1,0,4294.967296,1,4294967.296000,4294967.296000,4294967296,1323366008,3.25,25.72,120.93,166.992,35.516,136.085,0.000,303.076,166.991844,4.0598,14.5989,29.1403,5.0293,2.1458e-05,2.6140e-06,76.62,1.2112e-03,1.7715e-02
