"Kind","Agent_Id","Queue_Id","Stream_Id","Thread_Id","Dispatch_Id","Kernel_Id","Kernel_Name","Correlation_Id","Start_Timestamp","End_Timestamp","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Workgroup_Size_X","Workgroup_Size_Y","Workgroup_Size_Z","Grid_Size_X","Grid_Size_Y","Grid_Size_Z"
"KERNEL_DISPATCH","Agent 2",1,0,69644,23,8,"__amd_rocclr_copyBuffer",8706,4565502668970,4565502671536,0,0,16,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,69644,24,1,"void thrust::THRUST_200700_400000_NS::hip_rocprim::__parallel_for::kernel<256u, thrust::THRUST_200700_400000_NS::hip_rocprim::__uninitialized_fill::functor<thrust::THRUST_200700_400000_NS::device_ptr<unsigned char>, unsigned char>, unsigned long, 1u>(thrust::THRUST_200700_400000_NS::hip_rocprim::__uninitialized_fill::functor<thrust::THRUST_200700_400000_NS::device_ptr<unsigned char>, unsigned char>, unsigned long, unsigned long)",13517,4565621544697,4565621746065,0,0,4,4,16,256,1,1,104857600,1,1
"KERNEL_DISPATCH","Agent 2",1,0,69644,25,8,"__amd_rocclr_copyBuffer",13523,4565621777054,4565621780622,0,0,16,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,69644,26,8,"__amd_rocclr_copyBuffer",13526,4565621801308,4565621805116,0,0,16,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,69644,27,8,"__amd_rocclr_copyBuffer",15129,4565665291051,4565665294498,0,0,16,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,69644,28,1,"void thrust::THRUST_200700_400000_NS::hip_rocprim::__parallel_for::kernel<256u, thrust::THRUST_200700_400000_NS::hip_rocprim::__uninitialized_fill::functor<thrust::THRUST_200700_400000_NS::device_ptr<unsigned char>, unsigned char>, unsigned long, 1u>(thrust::THRUST_200700_400000_NS::hip_rocprim::__uninitialized_fill::functor<thrust::THRUST_200700_400000_NS::device_ptr<unsigned char>, unsigned char>, unsigned long, unsigned long)",16744,4565696279147,4565696480956,0,0,4,4,16,256,1,1,105280000,1,1
"KERNEL_DISPATCH","Agent 2",1,0,69644,29,8,"__amd_rocclr_copyBuffer",16750,4565696616858,4565696620826,0,0,16,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,69644,30,8,"__amd_rocclr_copyBuffer",16753,4565696644118,4565696648087,0,0,16,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",2,2,69644,31,13,"void arcto::lowlevel::lz4CompressBatchKernel<unsigned char>(unsigned char const* const*, unsigned long const*, unsigned char* const*, unsigned long*, unsigned short*, unsigned int)",16764,4565696680880,4565718373590,512,0,68,4,64,64,1,1,102400,1,1
"KERNEL_DISPATCH","Agent 2",1,0,69644,32,8,"__amd_rocclr_copyBuffer",16770,4565718528454,4565718531421,0,0,16,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,69644,33,8,"__amd_rocclr_copyBuffer",18375,4565722026231,4565722030119,0,0,16,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",2,2,69644,34,15,"arcto::lowlevel::lz4DecompressBatchKernel(unsigned char const* const*, unsigned long const*, unsigned long const*, unsigned long, unsigned char* const*, unsigned long*, arctoStatus_t*, bool)",18386,4565722067442,4565723534905,1024,0,68,4,80,64,2,1,51200,2,1
"KERNEL_DISPATCH","Agent 2",1,0,69644,35,8,"__amd_rocclr_copyBuffer",18394,4565723585056,4565723587301,0,0,16,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,69644,36,8,"__amd_rocclr_copyBuffer",18395,4565723606624,4565723608869,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,69644,37,1,"void thrust::THRUST_200700_400000_NS::hip_rocprim::__parallel_for::kernel<256u, thrust::THRUST_200700_400000_NS::hip_rocprim::__uninitialized_fill::functor<thrust::THRUST_200700_400000_NS::device_ptr<unsigned char>, unsigned char>, unsigned long, 1u>(thrust::THRUST_200700_400000_NS::hip_rocprim::__uninitialized_fill::functor<thrust::THRUST_200700_400000_NS::device_ptr<unsigned char>, unsigned char>, unsigned long, unsigned long)",20006,4565730055356,4565730256604,0,0,4,4,16,256,1,1,105280000,1,1
"KERNEL_DISPATCH","Agent 2",1,0,69644,38,8,"__amd_rocclr_copyBuffer",20012,4565730617525,4565730620893,0,0,16,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,69644,39,8,"__amd_rocclr_copyBuffer",20015,4565730643984,4565730647552,0,0,16,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",2,2,69644,40,13,"void arcto::lowlevel::lz4CompressBatchKernel<unsigned char>(unsigned char const* const*, unsigned long const*, unsigned char* const*, unsigned long*, unsigned short*, unsigned int)",20026,4565730680265,4565751970492,512,0,68,4,64,64,1,1,102400,1,1
"KERNEL_DISPATCH","Agent 2",1,0,69644,41,8,"__amd_rocclr_copyBuffer",20032,4565752117940,4565752121909,0,0,16,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,69644,42,8,"__amd_rocclr_copyBuffer",21637,4565755335415,4565755339665,0,0,16,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",2,2,69644,43,15,"arcto::lowlevel::lz4DecompressBatchKernel(unsigned char const* const*, unsigned long const*, unsigned long const*, unsigned long, unsigned char* const*, unsigned long*, arctoStatus_t*, bool)",21648,4565755375825,4565756832625,1024,0,68,4,80,64,2,1,51200,2,1
"KERNEL_DISPATCH","Agent 2",1,0,69644,44,8,"__amd_rocclr_copyBuffer",21656,4565756878270,4565756880915,0,0,16,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,69644,45,8,"__amd_rocclr_copyBuffer",21657,4565756897850,4565756900456,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,69644,46,1,"void thrust::THRUST_200700_400000_NS::hip_rocprim::__parallel_for::kernel<256u, thrust::THRUST_200700_400000_NS::hip_rocprim::__uninitialized_fill::functor<thrust::THRUST_200700_400000_NS::device_ptr<unsigned char>, unsigned char>, unsigned long, 1u>(thrust::THRUST_200700_400000_NS::hip_rocprim::__uninitialized_fill::functor<thrust::THRUST_200700_400000_NS::device_ptr<unsigned char>, unsigned char>, unsigned long, unsigned long)",23268,4565763345589,4565763547317,0,0,4,4,16,256,1,1,105280000,1,1
"KERNEL_DISPATCH","Agent 2",1,0,69644,47,8,"__amd_rocclr_copyBuffer",23274,4565763911862,4565763915751,0,0,16,0,32,512,1,1,1024,1,1
