Tag,Rep,ChunkSize,NumFiles,Duplicates,UncompressedBytes,Chunks,CompThroughputGBs,DecompThroughputGBs,CompTimeMs,DecompTimeMs
4d49ad2,0,65536,1,512,527433728,8208,5.517616,126.938514,95.590874,4.155033
4d49ad2,1,65536,1,512,527433728,8208,5.517201,124.994005,95.598068,4.219672
4d49ad2,2,65536,1,512,527433728,8208,5.516416,127.036382,95.611671,4.151832
4d49ad2,3,65536,1,512,527433728,8208,5.515530,127.320941,95.627022,4.142553
4d49ad2,4,65536,1,512,527433728,8208,5.517090,129.197190,95.599991,4.082393
4d49ad2,5,65536,1,512,527433728,8208,5.516028,125.364788,95.618393,4.207192
4d49ad2,6,65536,1,512,527433728,8208,5.516508,131.020170,95.610069,4.025592
4d49ad2,7,65536,1,512,527433728,8208,5.516480,125.088840,95.610550,4.216473
4d49ad2,8,65536,1,512,527433728,8208,5.516167,126.558420,95.615982,4.167512
4d49ad2,9,65536,1,512,527433728,8208,5.516637,123.704108,95.607834,4.263672
4d49ad2,10,65536,1,512,527433728,8208,5.516120,125.771348,95.616791,4.193592
4d49ad2,11,65536,1,512,527433728,8208,5.516305,128.212304,95.613594,4.113753
4d49ad2,12,65536,1,512,527433728,8208,5.516886,128.382068,95.603516,4.108313
4d49ad2,13,65536,1,512,527433728,8208,5.516453,126.524386,95.611031,4.168633
4d49ad2,14,65536,1,512,527433728,8208,5.516130,125.388635,95.616631,4.206392
4d49ad2,15,65536,1,512,527433728,8208,5.516240,127.414439,95.614716,4.139513
4d49ad2,16,65536,1,512,527433728,8208,5.516822,126.199888,95.604630,4.179352
4d49ad2,17,65536,1,512,527433728,8208,5.515853,125.474504,95.621429,4.203513
4d49ad2,18,65536,1,512,527433728,8208,5.516572,129.481383,95.608955,4.073433
4d49ad2,19,65536,1,512,527433728,8208,5.515917,126.495259,95.620316,4.169593
4d49ad2,20,65536,1,512,527433728,8208,5.516046,126.835953,95.618073,4.158393
4d49ad2,21,65536,1,512,527433728,8208,5.516554,125.464983,95.609268,4.203832
4d49ad2,22,65536,1,512,527433728,8208,5.516342,127.399661,95.612953,4.139993
4d49ad2,23,65536,1,512,527433728,8208,5.516388,126.122629,95.612152,4.181912
4d49ad2,24,65536,1,512,527433728,8208,5.516572,125.661084,95.608955,4.197272
4d49ad2,25,65536,1,512,527433728,8208,5.516545,124.644269,95.609428,4.231512
4d49ad2,26,65536,1,512,527433728,8208,5.516185,127.271776,95.615669,4.144153
4d49ad2,27,65536,1,512,527433728,8208,5.515576,127.943578,95.626228,4.122393
4d49ad2,28,65536,1,512,527433728,8208,5.516009,126.199844,95.618713,4.179353
4d49ad2,29,65536,1,512,527433728,8208,5.517182,127.488351,95.598389,4.137113
39768fb,0,65536,1,512,527433728,8208,8.735231,125.527062,60.380054,4.201753
39768fb,1,65536,1,512,527433728,8208,8.735232,125.723358,60.380047,4.195193
39768fb,2,65536,1,512,527433728,8208,8.734977,130.485986,60.381809,4.042072
39768fb,3,65536,1,512,527433728,8208,8.735787,123.121943,60.376213,4.283832
39768fb,4,65536,1,512,527433728,8208,8.735463,129.395015,60.378452,4.076152
39768fb,5,65536,1,512,527433728,8208,8.734445,125.881791,60.385490,4.189913
39768fb,6,65536,1,512,527433728,8208,8.735370,123.426200,60.379093,4.273272
39768fb,7,65536,1,512,527433728,8208,8.733750,126.577856,60.390293,4.166872
39768fb,8,65536,1,512,527433728,8208,8.733982,126.146765,60.388687,4.181112
39768fb,9,65536,1,512,527433728,8208,8.734398,128.262213,60.385811,4.112152
39768fb,10,65536,1,512,527433728,8208,8.735093,127.527817,60.381012,4.135833
39768fb,11,65536,1,512,527433728,8208,8.734376,133.970032,60.385967,3.936953
39768fb,12,65536,1,512,527433728,8208,8.735625,122.773446,60.377331,4.295992
39768fb,13,65536,1,512,527433728,8208,8.733241,124.748041,60.393810,4.227992
39768fb,14,65536,1,512,527433728,8208,8.734167,125.364760,60.387413,4.207193
39768fb,15,65536,1,512,527433728,8208,8.734560,130.692876,60.384693,4.035673
39768fb,16,65536,1,512,527433728,8208,8.733519,131.480039,60.391891,4.011512
39768fb,17,65536,1,512,527433728,8208,8.735046,134.968335,60.381332,3.907833
39768fb,18,65536,1,512,527433728,8208,8.733820,134.962851,60.389812,3.907992
39768fb,19,65536,1,512,527433728,8208,8.735787,129.405172,60.376213,4.075832
39768fb,20,65536,1,512,527433728,8208,8.733334,135.662646,60.393173,3.887833
39768fb,21,65536,1,512,527433728,8208,8.733588,133.790600,60.391411,3.942233
39768fb,22,65536,1,512,527433728,8208,8.734930,135.090019,60.382133,3.904313
39768fb,23,65536,1,512,527433728,8208,8.734120,135.707328,60.387737,3.886553
39768fb,24,65536,1,512,527433728,8208,8.733496,134.171792,60.392052,3.931033
39768fb,25,65536,1,512,527433728,8208,8.736134,134.160864,60.373814,3.931353
39768fb,26,65536,1,512,527433728,8208,8.736412,136.765830,60.371891,3.856473
39768fb,27,65536,1,512,527433728,8208,8.735208,135.361836,60.380211,3.896473
39768fb,28,65536,1,512,527433728,8208,8.735903,134.407021,60.375412,3.924153
39768fb,29,65536,1,512,527433728,8208,8.735347,133.352209,60.379253,3.955193
