Algorithm,TestFile,FileSizeBytes,FileSizeMB,ChunkSize,CompressionRatio,CompThroughputGBs,DecompThroughputGBs,CompTimeMs,DecompTimeMs,TransferH2DMs,TransferD2HMs,TotalTimeMs,AvgChunkTimeMs,CompThroughputStdDev,DecompThroughputStdDev,CompTimeStdDevMs,DecompTimeStdDevMs,NodeName,GPU,GPUArch,EnvLabel,Iterations,Warmup,Timestamp
lz4,medium_TTI_100.bin,104857600,100.00,32768,1.06,2.21,54.86,47.397,1.911,51.196,48.478,147.071,0.014811,0.0326,0.1438,0.7244,0.0050,larochette-4,AMD Instinct MI210,gfx90a,MI210,10,3,20260527_051750
snappy,medium_TTI_100.bin,104857600,100.00,32768,1.05,23.70,84.90,4.425,1.235,33.593,31.956,69.974,0.001383,0.3222,1.1803,0.0615,0.0174,larochette-4,AMD Instinct MI210,gfx90a,MI210,10,3,20260527_051754
cascaded,medium_TTI_100.bin,104857600,100.00,32768,1.05,31.89,177.91,3.288,0.589,31.242,29.873,64.403,0.001027,0.0793,1.4937,0.0082,0.0050,larochette-4,AMD Instinct MI210,gfx90a,MI210,10,3,20260527_051758
lz4,large_TTI_1024.bin,1073741824,1024.00,32768,1.03,2.61,135.69,411.244,7.913,282.076,272.618,965.938,0.012550,0.0078,0.6048,1.2322,0.0350,larochette-4,AMD Instinct MI210,gfx90a,MI210,10,3,20260527_051813
snappy,large_TTI_1024.bin,1073741824,1024.00,32768,1.03,26.68,101.44,40.250,10.585,300.033,291.028,631.312,0.001228,0.5185,0.1850,0.8243,0.0193,larochette-4,AMD Instinct MI210,gfx90a,MI210,10,3,20260527_051825
cascaded,large_TTI_1024.bin,1073741824,1024.00,32768,1.03,33.40,284.78,32.149,3.770,279.312,272.441,583.903,0.000981,0.0102,1.0222,0.0099,0.0135,larochette-4,AMD Instinct MI210,gfx90a,MI210,10,3,20260527_051837
