Algorithm,TestFile,FileSizeBytes,FileSizeMB,ChunkSize,CompressionRatio,CompThroughputGBs,DecompThroughputGBs,CompTimeMs,DecompTimeMs,TransferH2DMs,TransferD2HMs,TotalTimeMs,AvgChunkTimeMs,CompThroughputStdDev,DecompThroughputStdDev,CompTimeStdDevMs,DecompTimeStdDevMs,NodeName,GPU,GPUArch,EnvLabel,Iterations,Warmup,Timestamp,Mode,ZfpParam,AllocMs,MemcpyH2HMs,PeakPinnedBytes,AdaptiveWindowBytes,AdaptiveNumWindows,MaxAbsDiff,RMSE,PSNR,MaxRelErr,AmplitudeRange,Campaign
zfp,xlarge_TTI_4096.bin,4294967296,4096.0,65536,1.58,13.92,22.83,308.642,188.147,312.566,0.000,621.208,308.641662,0.1363,0.0983,3.0891,0.8135,anon-host,AMD Radeon RX 7900 XT,gfx1100,RX7900XT,30,5,20260526_213025,prec,24,,,,,,5.1909e-08,2.9184e-09,135.66,2.9302e-06,1.7715e-02,lunaris_FULL_CHUNKOPT_20260526_213025
zfp,xlarge_TTI_4096.bin,4294967296,4096.0,65536,7.12,27.72,83.60,154.936,51.373,311.472,0.000,466.409,154.936461,0.2462,0.5451,1.3882,0.3405,anon-host,AMD Radeon RX 7900 XT,gfx1100,RX7900XT,30,5,20260526_213025,prec,8,,,,,,3.8986e-03,1.4070e-04,42.00,2.2007e-01,1.7715e-02,lunaris_FULL_CHUNKOPT_20260526_213025
zfp,xlarge_TTI_4096.bin,4294967296,4096.0,65536,2.00,27.79,25.44,154.548,168.825,308.188,0.000,462.736,154.548448,0.1115,0.0855,0.6277,0.5697,anon-host,AMD Radeon RX 7900 XT,gfx1100,RX7900XT,30,5,20260526_213025,rate,16,,,,,,8.9034e-07,3.0036e-08,115.41,5.0258e-05,1.7715e-02,lunaris_FULL_CHUNKOPT_20260526_213025
zfp,xlarge_TTI_4096.bin,4294967296,4096.0,65536,1.33,17.83,16.88,240.943,254.406,317.856,0.000,558.799,240.943193,0.0170,0.0439,0.2301,0.6647,anon-host,AMD Radeon RX 7900 XT,gfx1100,RX7900XT,30,5,20260526_213025,rate,24,,,,,,3.6016e-09,1.1952e-10,163.42,2.0330e-07,1.7715e-02,lunaris_FULL_CHUNKOPT_20260526_213025
zfp,xlarge_TTI_4096.bin,4294967296,4096.0,65536,8.00,89.63,86.31,47.917,49.759,308.619,0.000,356.536,47.917043,0.1737,0.4406,0.0929,0.2567,anon-host,AMD Radeon RX 7900 XT,gfx1100,RX7900XT,30,5,20260526_213025,rate,4,,,,,,3.1516e-03,1.0088e-04,44.89,1.7790e-01,1.7715e-02,lunaris_FULL_CHUNKOPT_20260526_213025
zfp,xlarge_TTI_4096.bin,4294967296,4096.0,65536,4.00,50.12,46.52,85.686,92.334,304.119,0.000,389.805,85.686414,0.1007,0.1989,0.1727,0.3975,anon-host,AMD Radeon RX 7900 XT,gfx1100,RX7900XT,30,5,20260526_213025,rate,8,,,,,,2.1502e-04,7.2055e-06,67.81,1.2137e-02,1.7715e-02,lunaris_FULL_CHUNKOPT_20260526_213025
cascaded,medium_zeros_100.bin,104857600,100.0,65536,92.04,141.34,46.35,0.742,2.262,4.243,0.046,5.031,0.000464,15.9298,7.1400,0.1302,0.5587,anon-host,AMD Radeon RX 7900 XT,gfx1100,RX7900XT,30,5,20260526_213025,adaptive,,16.163,4.840,67108864,67108864,2,,,,,,lunaris_FULL_CHUNKOPT_20260526_213025
cascaded,medium_zeros_100.bin,104857600,100.0,65536,92.04,150.44,51.31,0.697,2.043,14.925,0.162,15.784,0.000436,0.6486,1.0240,0.0030,0.0432,anon-host,AMD Radeon RX 7900 XT,gfx1100,RX7900XT,30,5,20260526_213025,baseline,,0.000,0.000,0,0,0,,,,,,lunaris_FULL_CHUNKOPT_20260526_213025
cascaded,medium_zeros_100.bin,104857600,100.0,65536,92.04,142.42,47.02,0.736,2.230,4.039,0.044,4.819,0.000460,14.6393,6.3417,0.1184,0.4494,anon-host,AMD Radeon RX 7900 XT,gfx1100,RX7900XT,30,5,20260526_213025,pinned,,27.240,9.022,104857600,0,0,,,,,,lunaris_FULL_CHUNKOPT_20260526_213025
lz4,medium_zeros_100.bin,104857600,100.0,65536,190.51,88.33,220.40,1.187,0.476,4.110,0.022,5.319,0.000093,2.2783,0.2006,0.0328,0.0004,anon-host,AMD Radeon RX 7900 XT,gfx1100,RX7900XT,30,5,20260526_213025,adaptive,,16.650,4.942,67108864,67108864,2,,,,,,lunaris_FULL_CHUNKOPT_20260526_213025
lz4,medium_zeros_100.bin,104857600,100.0,65536,190.51,88.28,220.49,1.188,0.476,51.264,0.269,52.721,0.000093,5.6807,0.2917,0.0626,0.0006,anon-host,AMD Radeon RX 7900 XT,gfx1100,RX7900XT,30,5,20260526_213025,baseline,,0.000,0.000,0,0,0,,,,,,lunaris_FULL_CHUNKOPT_20260526_213025
lz4,medium_zeros_100.bin,104857600,100.0,65536,190.51,89.31,220.37,1.174,0.476,3.975,0.021,5.170,0.000092,1.0011,0.9001,0.0130,0.0020,anon-host,AMD Radeon RX 7900 XT,gfx1100,RX7900XT,30,5,20260526_213025,pinned,,24.821,9.268,104857600,0,0,,,,,,lunaris_FULL_CHUNKOPT_20260526_213025
snappy,medium_zeros_100.bin,104857600,100.0,65536,21.20,22.16,64.66,4.731,1.622,4.124,0.195,9.050,0.000739,2.2155,6.3095,0.6380,0.1967,anon-host,AMD Radeon RX 7900 XT,gfx1100,RX7900XT,30,5,20260526_213025,adaptive,,16.455,4.845,67108864,67108864,2,,,,,,lunaris_FULL_CHUNKOPT_20260526_213025
snappy,medium_zeros_100.bin,104857600,100.0,65536,21.20,23.60,68.69,4.444,1.527,28.392,1.340,34.175,0.000694,0.8165,0.8299,0.1316,0.0182,anon-host,AMD Radeon RX 7900 XT,gfx1100,RX7900XT,30,5,20260526_213025,baseline,,0.000,0.000,0,0,0,,,,,,lunaris_FULL_CHUNKOPT_20260526_213025
snappy,medium_zeros_100.bin,104857600,100.0,65536,21.20,21.97,62.90,4.772,1.667,4.520,0.213,9.505,0.000746,1.4263,5.5042,0.3580,0.1723,anon-host,AMD Radeon RX 7900 XT,gfx1100,RX7900XT,30,5,20260526_213025,pinned,,25.182,9.247,104857600,0,0,,,,,,lunaris_FULL_CHUNKOPT_20260526_213025
cascaded,small_zeros_10.bin,10485760,10.0,65536,92.04,75.52,23.42,0.139,0.448,0.569,0.006,0.714,0.000868,5.6507,2.1426,0.0115,0.0464,anon-host,AMD Radeon RX 7900 XT,gfx1100,RX7900XT,30,5,20260526_213025,adaptive,,2.494,0.650,10485760,10485760,1,,,,,,lunaris_FULL_CHUNKOPT_20260526_213025
cascaded,small_zeros_10.bin,10485760,10.0,65536,92.04,79.44,24.99,0.132,0.420,1.708,0.019,1.859,0.000825,1.1964,0.4081,0.0020,0.0071,anon-host,AMD Radeon RX 7900 XT,gfx1100,RX7900XT,30,5,20260526_213025,baseline,,0.000,0.000,0,0,0,,,,,,lunaris_FULL_CHUNKOPT_20260526_213025
cascaded,small_zeros_10.bin,10485760,10.0,65536,92.04,76.24,23.76,0.138,0.441,0.562,0.006,0.705,0.000860,4.9892,1.8320,0.0099,0.0382,anon-host,AMD Radeon RX 7900 XT,gfx1100,RX7900XT,30,5,20260526_213025,pinned,,2.399,0.441,10485760,0,0,,,,,,lunaris_FULL_CHUNKOPT_20260526_213025
lz4,small_zeros_10.bin,10485760,10.0,65536,190.51,78.43,192.39,0.134,0.055,0.638,0.003,0.775,0.000104,1.8341,10.9394,0.0031,0.0039,anon-host,AMD Radeon RX 7900 XT,gfx1100,RX7900XT,30,5,20260526_213025,adaptive,,2.588,0.499,10485760,10485760,1,,,,,,lunaris_FULL_CHUNKOPT_20260526_213025
lz4,small_zeros_10.bin,10485760,10.0,65536,190.51,83.59,215.13,0.125,0.049,5.651,0.030,5.806,0.000098,3.1098,13.2971,0.0045,0.0028,anon-host,AMD Radeon RX 7900 XT,gfx1100,RX7900XT,30,5,20260526_213025,baseline,,0.000,0.000,0,0,0,,,,,,lunaris_FULL_CHUNKOPT_20260526_213025
lz4,small_zeros_10.bin,10485760,10.0,65536,190.51,85.05,202.24,0.123,0.052,0.656,0.003,0.783,0.000096,2.8087,7.5166,0.0040,0.0018,anon-host,AMD Radeon RX 7900 XT,gfx1100,RX7900XT,30,5,20260526_213025,pinned,,2.443,0.498,10485760,0,0,,,,,,lunaris_FULL_CHUNKOPT_20260526_213025
snappy,small_zeros_10.bin,10485760,10.0,65536,21.20,16.02,72.41,0.655,0.145,0.569,0.027,1.250,0.001023,0.9159,4.2586,0.0400,0.0091,anon-host,AMD Radeon RX 7900 XT,gfx1100,RX7900XT,30,5,20260526_213025,adaptive,,2.547,0.617,10485760,10485760,1,,,,,,lunaris_FULL_CHUNKOPT_20260526_213025
snappy,small_zeros_10.bin,10485760,10.0,65536,21.20,17.23,76.62,0.609,0.137,3.024,0.143,3.775,0.000951,0.3122,1.0868,0.0109,0.0019,anon-host,AMD Radeon RX 7900 XT,gfx1100,RX7900XT,30,5,20260526_213025,baseline,,0.000,0.000,0,0,0,,,,,,lunaris_FULL_CHUNKOPT_20260526_213025
snappy,small_zeros_10.bin,10485760,10.0,65536,21.20,16.22,73.43,0.647,0.143,0.578,0.027,1.251,0.001010,0.6613,3.1249,0.0277,0.0065,anon-host,AMD Radeon RX 7900 XT,gfx1100,RX7900XT,30,5,20260526_213025,pinned,,2.462,0.456,10485760,0,0,,,,,,lunaris_FULL_CHUNKOPT_20260526_213025
cascaded,large_zeros_1024.bin,1073741824,1024.0,65536,92.04,177.56,40.59,6.047,26.456,39.495,0.429,45.972,0.000369,2.2087,0.2011,0.0804,0.1310,anon-host,AMD Radeon RX 7900 XT,gfx1100,RX7900XT,30,5,20260526_213025,adaptive,,16.931,51.490,67108864,67108864,16,,,,,,lunaris_FULL_CHUNKOPT_20260526_213025
cascaded,large_zeros_1024.bin,1073741824,1024.0,65536,92.04,177.96,40.27,6.034,26.665,154.689,1.681,162.403,0.000368,0.2956,0.2018,0.0101,0.1331,anon-host,AMD Radeon RX 7900 XT,gfx1100,RX7900XT,30,5,20260526_213025,baseline,,0.000,0.000,0,0,0,,,,,,lunaris_FULL_CHUNKOPT_20260526_213025
cascaded,large_zeros_1024.bin,1073741824,1024.0,65536,92.04,178.01,40.58,6.032,26.460,39.079,0.425,45.535,0.000368,0.0960,0.3347,0.0033,0.2185,anon-host,AMD Radeon RX 7900 XT,gfx1100,RX7900XT,30,5,20260526_213025,pinned,,254.613,94.156,1073741824,0,0,,,,,,lunaris_FULL_CHUNKOPT_20260526_213025
lz4,large_zeros_1024.bin,1073741824,1024.0,65536,190.51,138.78,239.31,7.737,4.487,39.460,0.207,47.404,0.000059,0.3751,0.2642,0.0209,0.0050,anon-host,AMD Radeon RX 7900 XT,gfx1100,RX7900XT,30,5,20260526_213025,adaptive,,17.626,51.805,67108864,67108864,16,,,,,,lunaris_FULL_CHUNKOPT_20260526_213025
lz4,large_zeros_1024.bin,1073741824,1024.0,65536,190.51,138.76,239.45,7.738,4.484,568.306,2.983,579.028,0.000059,0.4296,0.2887,0.0238,0.0054,anon-host,AMD Radeon RX 7900 XT,gfx1100,RX7900XT,30,5,20260526_213025,baseline,,0.000,0.000,0,0,0,,,,,,lunaris_FULL_CHUNKOPT_20260526_213025
lz4,large_zeros_1024.bin,1073741824,1024.0,65536,190.51,138.89,239.39,7.731,4.485,40.130,0.211,48.071,0.000059,0.7449,0.2359,0.0407,0.0044,anon-host,AMD Radeon RX 7900 XT,gfx1100,RX7900XT,30,5,20260526_213025,pinned,,250.212,97.331,1073741824,0,0,,,,,,lunaris_FULL_CHUNKOPT_20260526_213025
snappy,large_zeros_1024.bin,1073741824,1024.0,65536,21.20,28.76,61.39,37.329,17.491,39.474,1.862,78.665,0.000570,0.0822,0.3198,0.1072,0.0914,anon-host,AMD Radeon RX 7900 XT,gfx1100,RX7900XT,30,5,20260526_213025,adaptive,,16.623,51.199,67108864,67108864,16,,,,,,lunaris_FULL_CHUNKOPT_20260526_213025
snappy,large_zeros_1024.bin,1073741824,1024.0,65536,21.20,28.82,61.40,37.253,17.489,306.900,14.480,358.632,0.000568,0.0345,0.3450,0.0446,0.0986,anon-host,AMD Radeon RX 7900 XT,gfx1100,RX7900XT,30,5,20260526_213025,baseline,,0.000,0.000,0,0,0,,,,,,lunaris_FULL_CHUNKOPT_20260526_213025
snappy,large_zeros_1024.bin,1073741824,1024.0,65536,21.20,28.85,61.43,37.220,17.480,39.732,1.875,78.827,0.000568,0.0494,0.3419,0.0634,0.0974,anon-host,AMD Radeon RX 7900 XT,gfx1100,RX7900XT,30,5,20260526_213025,pinned,,251.780,92.676,1073741824,0,0,,,,,,lunaris_FULL_CHUNKOPT_20260526_213025
cascaded,xlarge_zeros_4096.bin,4294967296,4096.0,65536,92.04,176.99,55.48,24.266,77.419,154.895,1.683,180.844,0.000370,0.4633,0.0949,0.0632,0.1326,anon-host,AMD Radeon RX 7900 XT,gfx1100,RX7900XT,30,5,20260526_213025,adaptive,,18.764,208.344,67108864,67108864,64,,,,,,lunaris_FULL_CHUNKOPT_20260526_213025
cascaded,xlarge_zeros_4096.bin,4294967296,4096.0,65536,92.04,176.79,55.51,24.294,77.378,639.642,6.949,670.885,0.000371,0.4453,0.0869,0.0613,0.1211,anon-host,AMD Radeon RX 7900 XT,gfx1100,RX7900XT,30,5,20260526_213025,baseline,,0.000,0.000,0,0,0,,,,,,lunaris_FULL_CHUNKOPT_20260526_213025
cascaded,xlarge_zeros_4096.bin,4294967296,4096.0,65536,92.04,176.90,55.45,24.279,77.462,156.854,1.704,182.837,0.000370,0.5054,0.0956,0.0696,0.1337,anon-host,AMD Radeon RX 7900 XT,gfx1100,RX7900XT,30,5,20260526_213025,pinned,,958.516,362.572,4294967296,0,0,,,,,,lunaris_FULL_CHUNKOPT_20260526_213025
lz4,xlarge_zeros_4096.bin,4294967296,4096.0,65536,190.51,145.42,302.33,29.536,14.206,157.219,0.825,187.580,0.000056,1.9787,1.9731,0.4323,0.0927,anon-host,AMD Radeon RX 7900 XT,gfx1100,RX7900XT,30,5,20260526_213025,adaptive,,15.568,203.810,67108864,67108864,64,,,,,,lunaris_FULL_CHUNKOPT_20260526_213025
lz4,xlarge_zeros_4096.bin,4294967296,4096.0,65536,190.51,144.93,302.46,29.635,14.200,2322.336,12.190,2364.161,0.000057,4.0112,1.8073,0.9569,0.0849,anon-host,AMD Radeon RX 7900 XT,gfx1100,RX7900XT,30,5,20260526_213025,baseline,,0.000,0.000,0,0,0,,,,,,lunaris_FULL_CHUNKOPT_20260526_213025
lz4,xlarge_zeros_4096.bin,4294967296,4096.0,65536,190.51,145.68,302.77,29.482,14.185,426.343,2.238,458.063,0.000056,0.2193,1.8310,0.0446,0.0860,anon-host,AMD Radeon RX 7900 XT,gfx1100,RX7900XT,30,5,20260526_213025,pinned,,958.405,388.280,4294967296,0,0,,,,,,lunaris_FULL_CHUNKOPT_20260526_213025
snappy,xlarge_zeros_4096.bin,4294967296,4096.0,65536,21.20,28.93,84.32,148.476,50.934,154.948,7.310,310.734,0.000566,0.2596,0.1999,1.3968,0.1208,anon-host,AMD Radeon RX 7900 XT,gfx1100,RX7900XT,30,5,20260526_213025,adaptive,,15.318,205.653,67108864,67108864,64,,,,,,lunaris_FULL_CHUNKOPT_20260526_213025
snappy,xlarge_zeros_4096.bin,4294967296,4096.0,65536,21.20,28.92,84.38,148.516,50.897,1316.722,62.123,1527.360,0.000567,0.2398,0.2034,1.2859,0.1228,anon-host,AMD Radeon RX 7900 XT,gfx1100,RX7900XT,30,5,20260526_213025,baseline,,0.000,0.000,0,0,0,,,,,,lunaris_FULL_CHUNKOPT_20260526_213025
snappy,xlarge_zeros_4096.bin,4294967296,4096.0,65536,21.20,28.98,84.41,148.226,50.884,156.790,7.397,312.413,0.000565,0.0299,0.1957,0.1527,0.1182,anon-host,AMD Radeon RX 7900 XT,gfx1100,RX7900XT,30,5,20260526_213025,pinned,,947.102,375.576,4294967296,0,0,,,,,,lunaris_FULL_CHUNKOPT_20260526_213025
cascaded,medium_binary_100.bin,104857600,100.0,65536,2.56,45.21,75.44,2.319,1.390,3.827,1.494,7.640,0.001450,0.1672,0.6596,0.0086,0.0122,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,adaptive,,12.603,16.477,67108864,67108864,2,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
cascaded,medium_binary_100.bin,104857600,100.0,65536,2.56,45.14,75.29,2.323,1.393,19.074,7.444,28.841,0.001452,0.1872,0.9357,0.0096,0.0176,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,baseline,,0.000,0.000,0,0,0,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
cascaded,medium_binary_100.bin,104857600,100.0,65536,2.56,43.48,75.39,2.412,1.391,3.774,1.473,7.658,0.001507,4.4240,0.7440,0.4984,0.0138,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,pinned,,21.331,16.240,104857600,0,0,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
lz4,medium_binary_100.bin,104857600,100.0,65536,3.12,8.55,199.02,12.259,0.527,3.767,1.206,17.232,0.001916,0.0249,1.9681,0.0357,0.0053,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,adaptive,,5.358,7.938,67108864,67108864,2,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
lz4,medium_binary_100.bin,104857600,100.0,65536,3.12,8.52,199.24,12.309,0.526,29.841,9.553,51.704,0.001923,0.2327,1.5065,0.3912,0.0040,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,baseline,,0.000,0.000,0,0,0,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
lz4,medium_binary_100.bin,104857600,100.0,65536,3.12,8.51,199.85,12.315,0.525,3.786,1.212,17.312,0.001924,0.2353,1.6023,0.3966,0.0042,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,pinned,,22.034,18.426,104857600,0,0,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
snappy,medium_binary_100.bin,104857600,100.0,65536,2.15,22.60,57.70,4.640,1.817,4.121,1.914,10.675,0.000725,0.1324,0.1684,0.0273,0.0053,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,adaptive,,11.952,17.566,67108864,67108864,2,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
snappy,medium_binary_100.bin,104857600,100.0,65536,2.15,22.63,57.74,4.634,1.816,30.841,14.328,49.802,0.000724,0.1379,0.1334,0.0283,0.0042,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,baseline,,0.000,0.000,0,0,0,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
snappy,medium_binary_100.bin,104857600,100.0,65536,2.15,22.18,57.76,4.727,1.815,3.756,1.745,10.228,0.000739,1.4517,0.1038,0.4627,0.0033,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,pinned,,12.052,8.705,104857600,0,0,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
cascaded,small_binary_10.bin,10485760,10.0,65536,2.56,19.90,33.00,0.527,0.318,0.460,0.179,1.166,0.003294,0.0962,0.1910,0.0026,0.0019,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,adaptive,,2.021,1.799,10485760,10485760,1,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
cascaded,small_binary_10.bin,10485760,10.0,65536,2.56,19.88,33.00,0.527,0.318,2.103,0.821,3.451,0.003296,0.1181,0.2026,0.0032,0.0020,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,baseline,,0.000,0.000,0,0,0,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
cascaded,small_binary_10.bin,10485760,10.0,65536,2.56,19.32,32.59,0.543,0.322,0.461,0.180,1.184,0.003392,0.1012,0.2178,0.0029,0.0022,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,pinned,,1.848,1.397,10485760,0,0,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
lz4,small_binary_10.bin,10485760,10.0,65536,3.12,5.94,97.11,1.766,0.108,0.462,0.148,2.376,0.002759,0.0459,0.7751,0.0137,0.0009,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,adaptive,,1.772,1.562,10485760,10485760,1,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
lz4,small_binary_10.bin,10485760,10.0,65536,3.12,5.94,97.71,1.766,0.107,3.194,1.022,5.983,0.002760,0.0657,0.7860,0.0196,0.0009,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,baseline,,0.000,0.000,0,0,0,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
lz4,small_binary_10.bin,10485760,10.0,65536,3.12,5.95,98.21,1.763,0.107,0.464,0.149,2.375,0.002754,0.0701,0.8211,0.0207,0.0009,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,pinned,,1.937,1.497,10485760,0,0,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
snappy,small_binary_10.bin,10485760,10.0,65536,2.16,18.62,38.01,0.563,0.276,0.476,0.221,1.260,0.000880,0.0847,0.0980,0.0026,0.0007,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,adaptive,,1.920,1.647,10485760,10485760,1,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
snappy,small_binary_10.bin,10485760,10.0,65536,2.16,18.53,37.99,0.566,0.276,3.172,1.469,5.208,0.000884,0.3470,0.1045,0.0117,0.0008,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,baseline,,0.000,0.000,0,0,0,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
snappy,small_binary_10.bin,10485760,10.0,65536,2.16,18.59,38.02,0.564,0.276,0.462,0.214,1.239,0.000881,0.0983,0.1218,0.0030,0.0009,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,pinned,,1.894,1.412,10485760,0,0,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
cascaded,large_binary_1024.bin,1073741824,1024.0,65536,2.56,48.47,83.94,22.155,12.792,38.534,15.038,75.727,0.001352,0.8115,0.1547,0.4061,0.0236,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,adaptive,,8.077,91.079,67108864,67108864,16,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
cascaded,large_binary_1024.bin,1073741824,1024.0,65536,2.56,48.64,83.95,22.074,12.790,193.300,75.437,290.811,0.001347,0.0212,0.1642,0.0096,0.0251,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,baseline,,0.000,0.000,0,0,0,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
cascaded,large_binary_1024.bin,1073741824,1024.0,65536,2.56,48.40,83.91,22.182,12.796,38.359,14.970,75.511,0.001354,1.0991,0.1717,0.5706,0.0262,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,pinned,,134.024,147.327,1073741824,0,0,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
lz4,large_binary_1024.bin,1073741824,1024.0,65536,3.12,8.76,247.44,122.534,4.339,38.530,12.335,173.399,0.001870,0.0217,3.3797,0.3034,0.0594,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,adaptive,,8.454,85.742,67108864,67108864,16,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
lz4,large_binary_1024.bin,1073741824,1024.0,65536,3.12,8.75,247.32,122.730,4.342,262.496,84.035,469.262,0.001873,0.0498,3.4351,0.7070,0.0604,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,baseline,,0.000,0.000,0,0,0,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
lz4,large_binary_1024.bin,1073741824,1024.0,65536,3.12,8.74,240.01,122.913,4.474,38.352,12.278,173.544,0.001876,0.0197,14.1636,0.2794,0.3779,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,pinned,,137.054,205.568,1073741824,0,0,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
snappy,large_binary_1024.bin,1073741824,1024.0,65536,2.15,23.94,62.31,44.847,17.233,38.523,17.890,101.261,0.000684,0.0163,0.0272,0.0305,0.0075,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,adaptive,,8.455,88.548,67108864,67108864,16,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
snappy,large_binary_1024.bin,1073741824,1024.0,65536,2.15,23.90,62.27,44.929,17.243,231.812,107.652,384.394,0.000686,0.2031,0.0274,0.3994,0.0076,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,baseline,,0.000,0.000,0,0,0,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
snappy,large_binary_1024.bin,1073741824,1024.0,65536,2.15,23.86,62.30,45.004,17.236,38.354,17.811,101.169,0.000687,0.3025,0.0249,0.5991,0.0069,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,pinned,,136.643,231.488,1073741824,0,0,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
cascaded,xlarge_binary_4096.bin,4294967296,4096.0,65536,2.56,49.09,85.04,87.488,50.507,154.118,60.146,301.751,0.001335,0.0104,0.6126,0.0185,0.3779,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,adaptive,,10.558,349.478,67108864,67108864,64,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
cascaded,xlarge_binary_4096.bin,4294967296,4096.0,65536,2.56,49.01,85.17,87.631,50.431,748.840,292.241,1128.712,0.001337,0.4038,0.0314,0.7541,0.0186,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,baseline,,0.000,0.000,0,0,0,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
cascaded,xlarge_binary_4096.bin,4294967296,4096.0,65536,2.56,49.10,85.16,87.483,50.436,153.419,59.873,300.774,0.001335,0.0072,0.0444,0.0128,0.0263,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,pinned,,680.190,599.012,4294967296,0,0,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
lz4,xlarge_binary_4096.bin,4294967296,4096.0,65536,3.12,8.78,265.75,489.278,16.162,154.114,49.338,692.729,0.001866,0.0236,3.2051,1.3124,0.1907,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,adaptive,,8.403,354.489,67108864,67108864,64,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
lz4,xlarge_binary_4096.bin,4294967296,4096.0,65536,3.12,8.78,264.25,489.283,16.253,1025.832,328.409,1843.525,0.001866,0.0272,0.1959,1.5324,0.0120,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,baseline,,0.000,0.000,0,0,0,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
lz4,xlarge_binary_4096.bin,4294967296,4096.0,65536,3.12,8.78,266.80,489.011,16.098,153.400,49.109,691.520,0.001865,0.0476,3.9276,2.7143,0.2339,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,pinned,,533.070,382.431,4294967296,0,0,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
