Tag,Rep,ChunkSize,NumFiles,Duplicates,UncompressedBytes,Chunks,CompThroughputGBs,DecompThroughputGBs,CompTimeMs,DecompTimeMs
ca26a31,0,65536,1,512,527433728,8208,6.278674,222.763463,84.003998,2.367685
ca26a31,1,65536,1,512,527433728,8208,6.275160,232.018098,84.051041,2.273244
ca26a31,2,65536,1,512,527433728,8208,6.261962,224.512099,84.228195,2.349244
ca26a31,3,65536,1,512,527433728,8208,6.258837,230.291733,84.270248,2.290285
ca26a31,4,65536,1,512,527433728,8208,6.315098,217.218532,83.519478,2.428125
ca26a31,5,65536,1,512,527433728,8208,6.302123,229.035800,83.691437,2.302844
ca26a31,6,65536,1,512,527433728,8208,6.304479,225.075459,83.660156,2.343364
ca26a31,7,65536,1,512,527433728,8208,6.299239,230.541495,83.729759,2.287804
ca26a31,8,65536,1,512,527433728,8208,6.288828,230.066819,83.868362,2.292524
ca26a31,9,65536,1,512,527433728,8208,6.301478,230.589868,83.699997,2.287324
ca26a31,10,65536,1,512,527433728,8208,6.259108,226.653955,84.266602,2.327044
ca26a31,11,65536,1,512,527433728,8208,6.265513,228.331715,84.180450,2.309945
ca26a31,12,65536,1,512,527433728,8208,6.238624,227.624311,84.543282,2.317124
ca26a31,13,65536,1,512,527433728,8208,6.275369,227.337809,84.048241,2.320044
ca26a31,14,65536,1,512,527433728,8208,6.263969,224.565543,84.201202,2.348685
ca26a31,15,65536,1,512,527433728,8208,6.293739,227.063772,83.802925,2.322844
ca26a31,16,65536,1,512,527433728,8208,6.295278,225.033103,83.782440,2.343805
ca26a31,17,65536,1,512,527433728,8208,6.301484,227.290697,83.699921,2.320525
ca26a31,18,65536,1,512,527433728,8208,6.306336,224.868088,83.635521,2.345525
ca26a31,19,65536,1,512,527433728,8208,6.314941,227.145816,83.521561,2.322005
ca26a31,20,65536,1,512,527433728,8208,6.301503,226.117569,83.699677,2.332564
ca26a31,21,65536,1,512,527433728,8208,6.266020,230.949205,84.173645,2.283765
