Tag,Rep,ChunkSize,NumFiles,Duplicates,UncompressedBytes,Chunks,CompThroughputGBs,DecompThroughputGBs,CompTimeMs,DecompTimeMs
contig128_c65536,0,65536,1,512,527433728,8208,0.823454,80.460367,640.513550,6.555199
contig128_c65536,1,65536,1,512,527433728,8208,0.820863,82.446557,642.535461,6.397280
contig128_c65536,2,65536,1,512,527433728,8208,0.819773,82.048456,643.389709,6.428320
contig128_c65536,3,65536,1,512,527433728,8208,0.818735,83.229247,644.205872,6.337120
contig128_c65536,4,65536,1,512,527433728,8208,0.822126,87.154926,641.548828,6.051680
contig128_c65536,5,65536,1,512,527433728,8208,0.822132,81.426264,641.544006,6.477440
contig128_c65536,6,65536,1,512,527433728,8208,0.819839,81.793977,643.337891,6.448320
contig128_c65536,7,65536,1,512,527433728,8208,0.819794,80.785708,643.373596,6.528800
contig128_c65536,8,65536,1,512,527433728,8208,0.821193,87.325775,642.277222,6.039840
contig128_c65536,9,65536,1,512,527433728,8208,0.821013,80.287903,642.418213,6.569280
contig128_c65536,10,65536,1,512,527433728,8208,0.819606,80.736241,643.521118,6.532800
contig128_c65536,11,65536,1,512,527433728,8208,0.819461,81.315791,643.635071,6.486240
contig128_c65536,12,65536,1,512,527433728,8208,0.822382,86.639531,641.348999,6.087680
contig128_c65536,13,65536,1,512,527433728,8208,0.819790,81.579409,643.376526,6.465280
contig128_c65536,14,65536,1,512,527433728,8208,0.820058,81.227628,643.166565,6.493280
contig128_c65536,15,65536,1,512,527433728,8208,0.820966,81.561243,642.455383,6.466720
contig128_c65536,16,65536,1,512,527433728,8208,0.816226,81.105720,646.185791,6.503040
contig128_c65536,17,65536,1,512,527433728,8208,0.820872,81.422242,642.528198,6.477760
contig128_c65536,18,65536,1,512,527433728,8208,0.821165,80.540959,642.299072,6.548640
contig128_c65536,19,65536,1,512,527433728,8208,0.818902,81.741232,644.074646,6.452481
contig128_c65536,20,65536,1,512,527433728,8208,0.824621,86.824370,639.607056,6.074720
contig128_c65536,21,65536,1,512,527433728,8208,0.817382,86.863248,645.272034,6.072001
contig128_c65536,22,65536,1,512,527433728,8208,0.817383,82.915215,645.271118,6.361121
contig128_c65536,23,65536,1,512,527433728,8208,0.817811,81.559216,644.933167,6.466881
contig128_c65536,24,65536,1,512,527433728,8208,0.822443,80.334850,641.301331,6.565441
contig128_c65536,25,65536,1,512,527433728,8208,0.820103,81.297730,643.131287,6.487681
contig128_c65536,26,65536,1,512,527433728,8208,0.821235,81.133663,642.244568,6.500800
contig128_c65536,27,65536,1,512,527433728,8208,0.820440,81.922035,642.866943,6.438240
contig128_c65536,28,65536,1,512,527433728,8208,0.818571,81.474564,644.334595,6.473600
contig128_c65536,29,65536,1,512,527433728,8208,0.820018,87.797923,643.197937,6.007360
spread128_c65536,0,65536,1,512,527433728,8208,2.508521,81.512828,210.256836,6.470561
spread128_c65536,1,65536,1,512,527433728,8208,2.493673,87.409123,211.508820,6.034081
spread128_c65536,2,65536,1,512,527433728,8208,2.489341,93.747996,211.876816,5.626080
spread128_c65536,3,65536,1,512,527433728,8208,2.480280,87.994792,212.650894,5.993920
spread128_c65536,4,65536,1,512,527433728,8208,2.475880,86.641791,213.028809,6.087521
spread128_c65536,5,65536,1,512,527433728,8208,2.476762,86.478141,212.952972,6.099041
spread128_c65536,6,65536,1,512,527433728,8208,2.474282,95.276187,213.166412,5.535840
spread128_c65536,7,65536,1,512,527433728,8208,2.476101,85.872157,213.009781,6.142081
spread128_c65536,8,65536,1,512,527433728,8208,2.473923,86.064962,213.197296,6.128321
spread128_c65536,9,65536,1,512,527433728,8208,2.471339,85.316532,213.420197,6.182081
spread128_c65536,10,65536,1,512,527433728,8208,2.472656,86.500831,213.306580,6.097441
spread128_c65536,11,65536,1,512,527433728,8208,2.468978,94.742204,213.624329,5.567041
spread128_c65536,12,65536,1,512,527433728,8208,2.470808,87.413758,213.466095,6.033761
spread128_c65536,13,65536,1,512,527433728,8208,2.472450,85.175452,213.324341,6.192321
spread128_c65536,14,65536,1,512,527433728,8208,2.469708,85.118264,213.561157,6.196481
spread128_c65536,15,65536,1,512,527433728,8208,2.469573,85.878865,213.572830,6.141601
spread128_c65536,16,65536,1,512,527433728,8208,2.467996,86.134676,213.709305,6.123361
spread128_c65536,17,65536,1,512,527433728,8208,2.469360,86.227057,213.591232,6.116801
spread128_c65536,18,65536,1,512,527433728,8208,2.466153,94.176505,213.868988,5.600481
spread128_c65536,19,65536,1,512,527433728,8208,2.463658,94.949614,214.085632,5.554880
spread128_c65536,20,65536,1,512,527433728,8208,2.469701,86.543983,213.561798,6.094401
spread128_c65536,21,65536,1,512,527433728,8208,2.468665,85.444797,213.651398,6.172801
spread128_c65536,22,65536,1,512,527433728,8208,2.466260,86.055976,213.859711,6.128961
spread128_c65536,23,65536,1,512,527433728,8208,2.467226,94.979692,213.776031,5.553121
spread128_c65536,24,65536,1,512,527433728,8208,2.468878,85.199668,213.632996,6.190561
spread128_c65536,25,65536,1,512,527433728,8208,2.467211,86.671404,213.777313,6.085441
spread128_c65536,26,65536,1,512,527433728,8208,2.471086,88.301194,213.442108,5.973121
spread128_c65536,27,65536,1,512,527433728,8208,2.469438,89.410077,213.584518,5.899041
spread128_c65536,28,65536,1,512,527433728,8208,2.470984,91.774829,213.450912,5.747041
spread128_c65536,29,65536,1,512,527433728,8208,2.468138,94.698655,213.697006,5.569601
