Algorithm,TestFile,FileSizeBytes,FileSizeMB,ChunkSize,CompressionRatio,CompThroughputGBs,DecompThroughputGBs,CompTimeMs,DecompTimeMs,TransferH2DMs,TransferD2HMs,TotalTimeMs,AvgChunkTimeMs,CompThroughputStdDev,DecompThroughputStdDev,CompTimeStdDevMs,DecompTimeStdDevMs,NodeName,GPU,GPUArch,EnvLabel,Iterations,Warmup,Timestamp
lz4,large_TTI_1024.bin,719323136,686.00,4194304,1.04,0.90,29.29,799.265,24.561,15.210,14.652,829.127,4.646890,0.0175,0.1130,15.7665,0.0947,vianden-1,AMD Instinct MI300X,gfx942,MI300X,10,2,20260518_042122
lz4,medium_TTI_100.bin,104857600,100.00,4194304,1.06,0.14,5.19,763.081,20.204,2.230,2.113,767.424,30.523239,0.0008,0.0446,4.4233,0.1737,vianden-1,AMD Instinct MI300X,gfx942,MI300X,10,2,20260518_042122
snappy,large_TTI_1024.bin,719323136,686.00,4194304,1.03,6.78,19.20,106.017,37.465,15.165,14.653,135.836,0.616379,0.8097,3.0063,16.6077,7.3615,vianden-1,AMD Instinct MI300X,gfx942,MI300X,10,2,20260518_042122
snappy,medium_TTI_100.bin,104857600,100.00,4194304,1.05,1.09,3.17,96.198,33.076,2.244,2.134,100.576,3.847930,0.0230,0.0203,2.0695,0.2117,vianden-1,AMD Instinct MI300X,gfx942,MI300X,10,2,20260518_042122
cascaded,large_TTI_1024.bin,719323136,686.00,4194304,1.02,18.87,37.15,38.121,19.365,15.214,14.891,68.225,0.221632,1.6285,0.0764,3.8132,0.0398,vianden-1,AMD Instinct MI300X,gfx942,MI300X,10,2,20260518_042122
cascaded,medium_TTI_100.bin,104857600,100.00,4194304,1.04,3.05,5.53,34.334,18.967,2.226,2.142,38.702,1.373369,0.0181,0.0055,0.2063,0.0189,vianden-1,AMD Instinct MI300X,gfx942,MI300X,10,2,20260518_042122
