"Correlation_Id","Dispatch_Id","Agent_Id","Queue_Id","Process_Id","Thread_Id","Grid_Size","Kernel_Id","Kernel_Name","Workgroup_Size","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Counter_Name","Counter_Value","Start_Timestamp","End_Timestamp"
14,14,"Agent 2",1,194735,194735,1024,8,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCP_TOTAL_CACHE_ACCESSES_sum",260.000000,406370049428048,406370049429731
15,15,"Agent 2",1,194735,194735,60817408,1,"void thrust::THRUST_200700_400000_NS::hip_rocprim::__parallel_for::kernel<256u, thrust::THRUST_200700_400000_NS::hip_rocprim::__uninitialized_fill::functor<thrust::THRUST_200700_400000_NS::device_ptr<unsigned char>, unsigned char>, unsigned long, 1u>(thrust::THRUST_200700_400000_NS::hip_rocprim::__uninitialized_fill::functor<thrust::THRUST_200700_400000_NS::device_ptr<unsigned char>, unsigned char>, unsigned long, unsigned long)",256,0,0,4,4,16,"TCP_TCC_READ_REQ_sum",0.00000000e+00,406370115757442,406370116129971
15,15,"Agent 2",1,194735,194735,60817408,1,"void thrust::THRUST_200700_400000_NS::hip_rocprim::__parallel_for::kernel<256u, thrust::THRUST_200700_400000_NS::hip_rocprim::__uninitialized_fill::functor<thrust::THRUST_200700_400000_NS::device_ptr<unsigned char>, unsigned char>, unsigned long, 1u>(thrust::THRUST_200700_400000_NS::hip_rocprim::__uninitialized_fill::functor<thrust::THRUST_200700_400000_NS::device_ptr<unsigned char>, unsigned char>, unsigned long, unsigned long)",256,0,0,4,4,16,"TCP_TOTAL_CACHE_ACCESSES_sum",3801088.000000,406370115757442,406370116129971
16,16,"Agent 2",1,194735,194735,1024,8,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCP_TCC_READ_REQ_sum",65.000000,406370116317215,406370116319299
16,16,"Agent 2",1,194735,194735,1024,8,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCP_TOTAL_CACHE_ACCESSES_sum",260.000000,406370116317215,406370116319299
17,17,"Agent 2",1,194735,194735,1024,8,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCP_TCC_READ_REQ_sum",65.000000,406370116384638,406370116386722
17,17,"Agent 2",1,194735,194735,1024,8,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCP_TOTAL_CACHE_ACCESSES_sum",260.000000,406370116384638,406370116386722
18,18,"Agent 2",1,194735,194735,1024,8,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCP_TCC_READ_REQ_sum",65.000000,406370128695509,406370128697392
18,18,"Agent 2",1,194735,194735,1024,8,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCP_TOTAL_CACHE_ACCESSES_sum",260.000000,406370128695509,406370128697392
19,19,"Agent 2",1,194735,194735,68432128,1,"void thrust::THRUST_200700_400000_NS::hip_rocprim::__parallel_for::kernel<256u, thrust::THRUST_200700_400000_NS::hip_rocprim::__uninitialized_fill::functor<thrust::THRUST_200700_400000_NS::device_ptr<unsigned char>, unsigned char>, unsigned long, 1u>(thrust::THRUST_200700_400000_NS::hip_rocprim::__uninitialized_fill::functor<thrust::THRUST_200700_400000_NS::device_ptr<unsigned char>, unsigned char>, unsigned long, unsigned long)",256,0,0,4,4,16,"TCP_TCC_READ_REQ_sum",0.00000000e+00,406370143544134,406370143694483
19,19,"Agent 2",1,194735,194735,68432128,1,"void thrust::THRUST_200700_400000_NS::hip_rocprim::__parallel_for::kernel<256u, thrust::THRUST_200700_400000_NS::hip_rocprim::__uninitialized_fill::functor<thrust::THRUST_200700_400000_NS::device_ptr<unsigned char>, unsigned char>, unsigned long, 1u>(thrust::THRUST_200700_400000_NS::hip_rocprim::__uninitialized_fill::functor<thrust::THRUST_200700_400000_NS::device_ptr<unsigned char>, unsigned char>, unsigned long, unsigned long)",256,0,0,4,4,16,"TCP_TOTAL_CACHE_ACCESSES_sum",4277000.000000,406370143544134,406370143694483
20,20,"Agent 2",1,194735,194735,1024,8,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCP_TCC_READ_REQ_sum",65.000000,406370143969904,406370143971826
20,20,"Agent 2",1,194735,194735,1024,8,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCP_TOTAL_CACHE_ACCESSES_sum",260.000000,406370143969904,406370143971826
21,21,"Agent 2",1,194735,194735,1024,8,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCP_TCC_READ_REQ_sum",65.000000,406370144039730,406370144041893
21,21,"Agent 2",1,194735,194735,1024,8,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCP_TOTAL_CACHE_ACCESSES_sum",260.000000,406370144039730,406370144041893
22,22,"Agent 2",2,194735,194735,66560,13,"void arcto::lowlevel::lz4CompressBatchKernel<unsigned char>(unsigned char const* const*, unsigned long const*, unsigned char* const*, unsigned long*, unsigned short*, unsigned int)",64,1024,96,64,0,64,"TCP_TCC_READ_REQ_sum",1985622.000000,406370144106031,406370145483013
22,22,"Agent 2",2,194735,194735,66560,13,"void arcto::lowlevel::lz4CompressBatchKernel<unsigned char>(unsigned char const* const*, unsigned long const*, unsigned char* const*, unsigned long*, unsigned short*, unsigned int)",64,1024,96,64,0,64,"TCP_TOTAL_CACHE_ACCESSES_sum",74031812.000000,406370144106031,406370145483013
23,23,"Agent 2",1,194735,194735,1024,8,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCP_TCC_READ_REQ_sum",65.000000,406370145572109,406370145574032
23,23,"Agent 2",1,194735,194735,1024,8,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCP_TOTAL_CACHE_ACCESSES_sum",260.000000,406370145572109,406370145574032
24,24,"Agent 2",1,194735,194735,1024,8,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCP_TCC_READ_REQ_sum",65.000000,406370150659234,406370150661357
24,24,"Agent 2",1,194735,194735,1024,8,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCP_TOTAL_CACHE_ACCESSES_sum",260.000000,406370150659234,406370150661357
25,25,"Agent 2",2,194735,194735,66560,15,"arcto::lowlevel::lz4DecompressBatchKernel(unsigned char const* const*, unsigned long const*, unsigned long const*, unsigned long, unsigned char* const*, unsigned long*, arctoStatus_t*, bool)",128,1024,0,68,4,80,"TCP_TCC_READ_REQ_sum",480228.000000,406370150722170,406370150998672
25,25,"Agent 2",2,194735,194735,66560,15,"arcto::lowlevel::lz4DecompressBatchKernel(unsigned char const* const*, unsigned long const*, unsigned long const*, unsigned long, unsigned char* const*, unsigned long*, arctoStatus_t*, bool)",128,1024,0,68,4,80,"TCP_TOTAL_CACHE_ACCESSES_sum",8159456.000000,406370150722170,406370150998672
26,26,"Agent 2",1,194735,194735,1024,8,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCP_TCC_READ_REQ_sum",65.000000,406370151097142,406370151099065
26,26,"Agent 2",1,194735,194735,1024,8,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCP_TOTAL_CACHE_ACCESSES_sum",260.000000,406370151097142,406370151099065
27,27,"Agent 2",1,194735,194735,512,8,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCP_TCC_READ_REQ_sum",33.000000,406370151166488,406370151168171
27,27,"Agent 2",1,194735,194735,512,8,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCP_TOTAL_CACHE_ACCESSES_sum",130.000000,406370151166488,406370151168171
28,28,"Agent 2",1,194735,194735,68432128,1,"void thrust::THRUST_200700_400000_NS::hip_rocprim::__parallel_for::kernel<256u, thrust::THRUST_200700_400000_NS::hip_rocprim::__uninitialized_fill::functor<thrust::THRUST_200700_400000_NS::device_ptr<unsigned char>, unsigned char>, unsigned long, 1u>(thrust::THRUST_200700_400000_NS::hip_rocprim::__uninitialized_fill::functor<thrust::THRUST_200700_400000_NS::device_ptr<unsigned char>, unsigned char>, unsigned long, unsigned long)",256,0,0,4,4,16,"TCP_TCC_READ_REQ_sum",0.00000000e+00,406370156917386,406370157321483
28,28,"Agent 2",1,194735,194735,68432128,1,"void thrust::THRUST_200700_400000_NS::hip_rocprim::__parallel_for::kernel<256u, thrust::THRUST_200700_400000_NS::hip_rocprim::__uninitialized_fill::functor<thrust::THRUST_200700_400000_NS::device_ptr<unsigned char>, unsigned char>, unsigned long, 1u>(thrust::THRUST_200700_400000_NS::hip_rocprim::__uninitialized_fill::functor<thrust::THRUST_200700_400000_NS::device_ptr<unsigned char>, unsigned char>, unsigned long, unsigned long)",256,0,0,4,4,16,"TCP_TOTAL_CACHE_ACCESSES_sum",4277000.000000,406370156917386,406370157321483
