Algorithm,TestFile,FileSizeBytes,FileSizeMB,ChunkSize,CompressionRatio,CompThroughputGBs,DecompThroughputGBs,CompTimeMs,DecompTimeMs,TransferH2DMs,TransferD2HMs,TotalTimeMs,AvgChunkTimeMs,CompThroughputStdDev,DecompThroughputStdDev,CompTimeStdDevMs,DecompTimeStdDevMs,NodeName,GPU,GPUArch,EnvLabel,Iterations,Warmup,Timestamp
lz4,medium_TTI_100.bin,104857600,100.00,262144,1.06,4.20,52.83,24.991,1.985,4.197,3.976,33.163,0.062478,0.1579,0.3195,1.0412,0.0120,lunaris,RX7900XT,gfx1100,RX7900XT_PINNED,10,2,20260517_235720
lz4,large_TTI_1024.bin,719323136,686.00,262144,1.04,5.90,105.06,121.911,6.847,26.746,25.765,174.422,0.044428,0.0508,3.3069,1.0488,0.2273,lunaris,RX7900XT,gfx1100,RX7900XT_PINNED,10,2,20260517_235720
snappy,medium_TTI_100.bin,104857600,100.00,262144,1.05,16.93,50.94,6.195,2.059,3.985,3.790,13.969,0.015486,1.6837,3.8874,0.7882,0.1886,lunaris,RX7900XT,gfx1100,RX7900XT_PINNED,10,2,20260517_235720
snappy,large_TTI_1024.bin,719323136,686.00,262144,1.03,23.22,81.29,30.972,8.848,26.420,25.529,82.921,0.011287,0.0664,1.6333,0.0886,0.1863,lunaris,RX7900XT,gfx1100,RX7900XT_PINNED,10,2,20260517_235720
cascaded,medium_TTI_100.bin,104857600,100.00,262144,1.04,31.12,55.90,3.369,1.876,3.771,3.628,10.768,0.008423,5.2133,9.1452,0.7721,0.3935,lunaris,RX7900XT,gfx1100,RX7900XT_PINNED,10,2,20260517_235720
cascaded,large_TTI_1024.bin,719323136,686.00,262144,1.02,55.48,152.81,12.964,4.707,26.403,25.823,65.191,0.004725,0.2253,2.2788,0.0526,0.0727,lunaris,RX7900XT,gfx1100,RX7900XT_PINNED,10,2,20260517_235720
