Files,Duplicate data,Size in MB,Pages,Avg page size in KB,Max page size in KB,Ucompressed size in bytes,Compressed size in bytes,Compression ratio,Compression throughput (uncompressed) in GB/s,Decompression throughput (uncompressed) in GB/s,Compression time (ms),Decompression time (ms),Transfer H2D (ms),Transfer D2H (ms),Total time (ms),Avg chunk time (ms),Comp throughput stddev (GB/s),Decomp throughput stddev (GB/s),Comp time stddev (ms),Decomp time stddev (ms),t_alloc_ms,t_memcpy_h2h_ms,peak_pinned_bytes
1,0,4294.967296,65536,65.536000,65.536000,4294967296,148072496,29.01,166.50,55.65,25.796,77.171,642.091,22.137,690.024,0.000394,0.5491,0.1658,0.0853,0.2295,0.000,0.000,0
