Tag,Rep,ChunkSize,NumFiles,Duplicates,UncompressedBytes,Chunks,CompThroughputGBs,DecompThroughputGBs,CompTimeMs,DecompTimeMs
46eac67,0,65536,1,512,527433728,8208,28.381273,84.857429,18.583864,6.215528
46eac67,1,65536,1,512,527433728,8208,28.276829,83.397593,18.652506,6.324328
46eac67,2,65536,1,512,527433728,8208,28.330784,85.930256,18.616983,6.137928
46eac67,3,65536,1,512,527433728,8208,28.270285,82.113740,18.656824,6.423209
46eac67,4,65536,1,512,527433728,8208,28.279259,82.863007,18.650904,6.365129
46eac67,5,65536,1,512,527433728,8208,28.309857,89.139205,18.630745,5.916967
46eac67,6,65536,1,512,527433728,8208,28.177733,89.589790,18.718103,5.887208
46eac67,7,65536,1,512,527433728,8208,28.246060,83.977581,18.672825,6.280649
46eac67,8,65536,1,512,527433728,8208,28.401080,88.812563,18.570904,5.938729
46eac67,9,65536,1,512,527433728,8208,28.269074,81.997316,18.657623,6.432329
46eac67,10,65536,1,512,527433728,8208,28.231059,82.331131,18.682747,6.406249
46eac67,11,65536,1,512,527433728,8208,28.399368,82.758993,18.572023,6.373129
46eac67,12,65536,1,512,527433728,8208,28.385428,81.797920,18.581144,6.448009
46eac67,13,65536,1,512,527433728,8208,28.368573,82.873425,18.592184,6.364329
46eac67,14,65536,1,512,527433728,8208,28.224296,82.021802,18.687223,6.430409
46eac67,15,65536,1,512,527433728,8208,28.365157,85.863098,18.594423,6.142729
46eac67,16,65536,1,512,527433728,8208,28.380784,88.848482,18.584185,5.936328
46eac67,17,65536,1,512,527433728,8208,28.276589,89.144011,18.652664,5.916648
46eac67,18,65536,1,512,527433728,8208,28.394475,83.363834,18.575224,6.326889
46eac67,19,65536,1,512,527433728,8208,28.279501,82.950596,18.650743,6.358408
46eac67,20,65536,1,512,527433728,8208,28.367839,85.713512,18.592665,6.153449
46eac67,21,65536,1,512,527433728,8208,28.214873,82.076943,18.693464,6.426089
46eac67,22,65536,1,512,527433728,8208,28.393008,85.930256,18.576183,6.137928
46eac67,23,65536,1,512,527433728,8208,28.247029,82.927629,18.672184,6.360169
46eac67,24,65536,1,512,527433728,8208,28.244609,81.571221,18.673784,6.465929
46eac67,25,65536,1,512,527433728,8208,28.353933,85.129146,18.601784,6.195689
46eac67,26,65536,1,512,527433728,8208,28.269799,81.958596,18.657145,6.435368
46eac67,27,65536,1,512,527433728,8208,28.282411,79.451826,18.648825,6.638409
46eac67,28,65536,1,512,527433728,8208,28.365887,82.661453,18.593945,6.380649
46eac67,29,65536,1,512,527433728,8208,28.345644,82.504222,18.607224,6.392809
210e52a,0,65536,1,512,527433728,8208,26.867308,82.434115,19.631060,6.398246
210e52a,1,65536,1,512,527433728,8208,26.705154,83.685553,19.750259,6.302566
210e52a,2,65536,1,512,527433728,8208,26.579619,90.991995,19.843540,5.796485
210e52a,3,65536,1,512,527433728,8208,26.928101,84.177040,19.586740,6.265767
210e52a,4,65536,1,512,527433728,8208,26.836905,85.307622,19.653299,6.182727
210e52a,5,65536,1,512,527433728,8208,26.420909,84.095442,19.962740,6.271847
210e52a,6,65536,1,512,527433728,8208,26.696719,90.059778,19.756500,5.856485
210e52a,7,65536,1,512,527433728,8208,27.068734,91.436204,19.484980,5.768325
210e52a,8,65536,1,512,527433728,8208,26.829695,85.881032,19.658581,6.141446
210e52a,9,65536,1,512,527433728,8208,26.954084,85.012834,19.567860,6.204166
210e52a,10,65536,1,512,527433728,8208,26.999339,90.859056,19.535061,5.804966
210e52a,11,65536,1,512,527433728,8208,27.040978,90.934245,19.504980,5.800166
210e52a,12,65536,1,512,527433728,8208,27.000889,90.644193,19.533939,5.818726
210e52a,13,65536,1,512,527433728,8208,26.615027,85.573362,19.817141,6.163527
210e52a,14,65536,1,512,527433728,8208,26.531700,90.509801,19.879379,5.827366
210e52a,15,65536,1,512,527433728,8208,26.683753,86.236004,19.766100,6.116166
210e52a,16,65536,1,512,527433728,8208,26.958932,90.766492,19.564341,5.810886
210e52a,17,65536,1,512,527433728,8208,26.823798,84.652605,19.662903,6.230567
210e52a,18,65536,1,512,527433728,8208,26.979232,84.332089,19.549620,6.254247
210e52a,19,65536,1,512,527433728,8208,26.542167,83.361755,19.871540,6.327047
210e52a,20,65536,1,512,527433728,8208,26.803736,90.954322,19.677620,5.798886
210e52a,21,65536,1,512,527433728,8208,26.672526,90.813999,19.774420,5.807846
210e52a,22,65536,1,512,527433728,8208,26.925023,90.874067,19.588980,5.804007
210e52a,23,65536,1,512,527433728,8208,26.898659,91.216048,19.608179,5.782247
210e52a,24,65536,1,512,527433728,8208,26.824456,84.940533,19.662420,6.209447
210e52a,25,65536,1,512,527433728,8208,26.707749,91.647180,19.748341,5.755046
210e52a,26,65536,1,512,527433728,8208,26.838653,91.160568,19.652020,5.785766
210e52a,27,65536,1,512,527433728,8208,26.750664,90.400589,19.716660,5.834406
210e52a,28,65536,1,512,527433728,8208,26.832754,91.135369,19.656340,5.787366
210e52a,29,65536,1,512,527433728,8208,26.973493,91.216063,19.553780,5.782246
