Algorithm,TestFile,FileSizeBytes,FileSizeMB,ChunkSize,CompressionRatio,CompThroughputGBs,DecompThroughputGBs,CompTimeMs,DecompTimeMs,TransferH2DMs,TransferD2HMs,TotalTimeMs,AvgChunkTimeMs,CompThroughputStdDev,DecompThroughputStdDev,CompTimeStdDevMs,DecompTimeStdDevMs,NodeName,GPU,GPUArch,EnvLabel,Iterations,Warmup,Timestamp
lz4,medium_TTI_100.bin,104857600,100.00,16384,1.06,2.72,128.88,38.497,0.814,24.741,23.416,86.653,0.006015,0.0465,1.3222,0.6775,0.0083,larochette-4,AMD Instinct MI210,gfx90a,MI210,10,3,20260527_051645
snappy,medium_TTI_100.bin,104857600,100.00,16384,1.05,25.80,68.76,4.064,1.525,38.465,36.600,79.128,0.000635,0.2067,19.2584,0.0328,0.9841,larochette-4,AMD Instinct MI210,gfx90a,MI210,10,3,20260527_051650
cascaded,medium_TTI_100.bin,104857600,100.00,16384,1.05,33.00,205.88,3.177,0.509,39.559,37.795,80.531,0.000496,0.0994,3.2150,0.0096,0.0082,larochette-4,AMD Instinct MI210,gfx90a,MI210,10,3,20260527_051655
lz4,large_TTI_1024.bin,1073741824,1024.00,16384,1.04,2.84,184.82,378.673,5.810,251.884,243.301,873.859,0.005778,0.0068,2.6296,0.9077,0.0818,larochette-4,AMD Instinct MI210,gfx90a,MI210,10,3,20260527_051714
snappy,large_TTI_1024.bin,1073741824,1024.00,16384,1.03,27.67,96.37,38.805,11.142,369.333,358.338,766.477,0.000592,0.0169,0.1742,0.0237,0.0202,larochette-4,AMD Instinct MI210,gfx90a,MI210,10,3,20260527_051728
cascaded,large_TTI_1024.bin,1073741824,1024.00,16384,1.03,33.43,283.42,32.120,3.789,412.196,401.751,846.068,0.000490,0.5057,0.6142,0.5062,0.0082,larochette-4,AMD Instinct MI210,gfx90a,MI210,10,3,20260527_051745
