Tag,Rep,ChunkSize,NumFiles,Duplicates,UncompressedBytes,Chunks,CompThroughputGBs,DecompThroughputGBs,CompTimeMs,DecompTimeMs
46eac67,0,65536,1,512,527433728,8208,58.191072,140.838502,9.063826,3.744954
46eac67,1,65536,1,512,527433728,8208,58.341430,134.935159,9.040466,3.908794
46eac67,2,65536,1,512,527433728,8208,58.432435,135.657031,9.026386,3.887994
46eac67,3,65536,1,512,527433728,8208,58.230131,141.923884,9.057746,3.716314
46eac67,4,65536,1,512,527433728,8208,58.493612,145.558593,9.016946,3.623515
46eac67,5,65536,1,512,527433728,8208,58.499836,142.371348,9.015986,3.704634
46eac67,6,65536,1,512,527433728,8208,58.289852,144.670681,9.048466,3.645754
46eac67,7,65536,1,512,527433728,8208,58.640328,129.997104,8.994386,4.057273
46eac67,8,65536,1,512,527433728,8208,58.168482,137.524650,9.067346,3.835194
46eac67,9,65536,1,512,527433728,8208,58.290878,149.574232,9.048306,3.526234
46eac67,10,65536,1,512,527433728,8208,58.275424,140.700243,9.050706,3.748634
46eac67,11,65536,1,512,527433728,8208,58.583008,142.821632,9.003186,3.692954
46eac67,12,65536,1,512,527433728,8208,58.290878,137.910132,9.048306,3.824474
46eac67,13,65536,1,512,527433728,8208,58.270273,138.582674,9.051506,3.805914
46eac67,14,65536,1,512,527433728,8208,58.640322,141.637245,8.994387,3.723835
46eac67,15,65536,1,512,527433728,8208,58.130520,144.823229,9.073267,3.641914
46eac67,16,65536,1,512,527433728,8208,58.189015,142.735057,9.064146,3.695194
46eac67,17,65536,1,512,527433728,8208,58.578844,136.873686,9.003826,3.853434
46eac67,18,65536,1,512,527433728,8208,58.465594,147.651451,9.021267,3.572154
46eac67,19,65536,1,512,527433728,8208,58.238359,139.645264,9.056466,3.776954
46eac67,20,65536,1,512,527433728,8208,58.315629,148.663590,9.044466,3.547834
46eac67,21,65536,1,512,527433728,8208,58.535165,144.708790,9.010545,3.644794
46eac67,22,65536,1,512,527433728,8208,57.646644,138.985836,9.149426,3.794874
46eac67,23,65536,1,512,527433728,8208,58.247621,137.341306,9.055026,3.840314
46eac67,24,65536,1,512,527433728,8208,58.348662,136.958993,9.039346,3.851034
46eac67,25,65536,1,512,527433728,8208,58.468709,135.473054,9.020786,3.893274
46eac67,26,65536,1,512,527433728,8208,58.541392,152.883111,9.009586,3.449915
46eac67,27,65536,1,512,527433728,8208,58.546592,137.295542,9.008786,3.841594
46eac67,28,65536,1,512,527433728,8208,58.068064,130.027866,9.083026,4.056313
46eac67,29,65536,1,512,527433728,8208,58.566357,129.222518,9.005746,4.081593
210e52a,0,65536,1,512,527433728,8208,58.103899,141.509632,9.077424,3.727193
210e52a,1,65536,1,512,527433728,8208,58.585105,142.871155,9.002864,3.691674
210e52a,2,65536,1,512,527433728,8208,58.542440,136.273945,9.009425,3.870393
210e52a,3,65536,1,512,527433728,8208,58.380703,143.461837,9.034385,3.676474
210e52a,4,65536,1,512,527433728,8208,58.482200,137.198396,9.018705,3.844314
210e52a,5,65536,1,512,527433728,8208,58.366236,134.428918,9.036624,3.923514
210e52a,6,65536,1,512,527433728,8208,58.920182,138.892135,8.951665,3.797434
210e52a,7,65536,1,512,527433728,8208,58.589270,130.372375,9.002224,4.045594
210e52a,8,65536,1,512,527433728,8208,58.082395,138.670116,9.080785,3.803514
210e52a,9,65536,1,512,527433728,8208,58.538282,137.284108,9.010065,3.841914
210e52a,10,65536,1,512,527433728,8208,58.690448,131.093075,8.986705,4.023353
210e52a,11,65536,1,512,527433728,8208,58.672690,131.181725,8.989425,4.020634
210e52a,12,65536,1,512,527433728,8208,58.699860,140.287088,8.985264,3.759674
210e52a,13,65536,1,512,527433728,8208,58.387939,134.270125,9.033265,3.928154
210e52a,14,65536,1,512,527433728,8208,58.694627,146.061693,8.986065,3.611034
210e52a,15,65536,1,512,527433728,8208,57.984316,134.406989,9.096145,3.924154
210e52a,16,65536,1,512,527433728,8208,58.572615,144.696088,9.004784,3.645114
210e52a,17,65536,1,512,527433728,8208,58.361063,141.339714,9.037425,3.731674
210e52a,18,65536,1,512,527433728,8208,58.584056,139.906040,9.003025,3.769914
210e52a,19,65536,1,512,527433728,8208,57.720338,132.991721,9.137745,3.965914
210e52a,20,65536,1,512,527433728,8208,58.295013,144.196066,9.047665,3.657754
210e52a,21,65536,1,512,527433728,8208,58.385874,155.964495,9.033585,3.381755
210e52a,22,65536,1,512,527433728,8208,58.688355,148.235739,8.987025,3.558074
210e52a,23,65536,1,512,527433728,8208,58.044551,128.077800,9.086705,4.118073
210e52a,24,65536,1,512,527433728,8208,58.659117,137.078628,8.991505,3.847673
210e52a,25,65536,1,512,527433728,8208,58.300163,144.524799,9.046865,3.649434
210e52a,26,65536,1,512,527433728,8208,58.499848,145.848435,9.015985,3.616314
210e52a,27,65536,1,512,527433728,8208,58.466644,151.805918,9.021105,3.474395
210e52a,28,65536,1,512,527433728,8208,58.788832,140.856563,8.971665,3.744474
210e52a,29,65536,1,512,527433728,8208,58.475979,147.724196,9.019665,3.570395
