Files,Duplicate data,Size in MB,Pages,Avg page size in KB,Max page size in KB,Ucompressed size in bytes,Compressed size in bytes,Compression ratio,Compression throughput (uncompressed) in GB/s,Decompression throughput (uncompressed) in GB/s,Compression time (ms),Decompression time (ms),Transfer H2D (ms),Transfer D2H (ms),Total time (ms),Avg chunk time (ms),Comp throughput stddev (GB/s),Decomp throughput stddev (GB/s),Comp time stddev (ms),Decomp time stddev (ms),Max abs diff,RMSE,PSNR (dB),Max rel error,Amplitude range
1,0,104.857600,1,104857.600000,104857.600000,104857600,78643212,1.33,14.48,15.65,7.239,6.700,10.369,0.000,17.609,7.239296,0.0658,0.0571,0.0330,0.0247,2.9104e-09,1.3986e-10,160.52,1.9596e-07,1.4852e-02
