"Kind","Agent_Id","Queue_Id","Stream_Id","Thread_Id","Dispatch_Id","Kernel_Id","Kernel_Name","Correlation_Id","Start_Timestamp","End_Timestamp","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Workgroup_Size_X","Workgroup_Size_Y","Workgroup_Size_Z","Grid_Size_X","Grid_Size_Y","Grid_Size_Z"
"KERNEL_DISPATCH","Agent 2",2,1,70384,23,24,"void (anonymous namespace)::cascaded_decompression_kernel_type_check<1, unsigned long, 128, 4096>(int, void const* const*, unsigned long const*, void* const*, unsigned long const*, unsigned long*, arctoStatus_t*)",8681,4577840765159,4577840770250,25600,0,72,0,112,128,1,1,204800,1,1
"KERNEL_DISPATCH","Agent 2",2,1,70384,24,15,"void (anonymous namespace)::cascaded_decompression_kernel_type_check<2, unsigned long, 128, 4096>(int, void const* const*, unsigned long const*, void* const*, unsigned long const*, unsigned long*, arctoStatus_t*)",8685,4577840770250,4577840775221,17408,0,76,4,112,128,1,1,204800,1,1
"KERNEL_DISPATCH","Agent 2",2,1,70384,25,20,"void (anonymous namespace)::cascaded_decompression_kernel_type_check<4, unsigned long, 128, 4096>(int, void const* const*, unsigned long const*, void* const*, unsigned long const*, unsigned long*, arctoStatus_t*)",8689,4577840775221,4577841124157,13312,0,76,4,112,128,1,1,204800,1,1
"KERNEL_DISPATCH","Agent 2",2,1,70384,26,19,"void (anonymous namespace)::cascaded_decompression_kernel_type_check<8, unsigned long, 128, 4096>(int, void const* const*, unsigned long const*, void* const*, unsigned long const*, unsigned long*, arctoStatus_t*)",8693,4577841124157,4577841128126,11776,0,80,0,112,128,1,1,204800,1,1
"KERNEL_DISPATCH","Agent 2",1,0,70384,27,7,"__amd_rocclr_copyBuffer",8701,4577841178598,4577841181004,0,0,16,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,70384,28,7,"__amd_rocclr_copyBuffer",8702,4577841198042,4577841200728,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,70384,29,7,"__amd_rocclr_copyBuffer",8706,4577841474897,4577841477784,0,0,16,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,70384,30,1,"void thrust::THRUST_200700_400000_NS::hip_rocprim::__parallel_for::kernel<256u, thrust::THRUST_200700_400000_NS::hip_rocprim::__uninitialized_fill::functor<thrust::THRUST_200700_400000_NS::device_ptr<unsigned char>, unsigned char>, unsigned long, 1u>(thrust::THRUST_200700_400000_NS::hip_rocprim::__uninitialized_fill::functor<thrust::THRUST_200700_400000_NS::device_ptr<unsigned char>, unsigned char>, unsigned long, unsigned long)",13517,4577952928481,4577953129649,0,0,4,4,16,256,1,1,104857600,1,1
"KERNEL_DISPATCH","Agent 2",1,0,70384,31,7,"__amd_rocclr_copyBuffer",13523,4577953160878,4577953164646,0,0,16,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,70384,32,7,"__amd_rocclr_copyBuffer",13526,4577953185413,4577953190063,0,0,16,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,70384,33,7,"__amd_rocclr_copyBuffer",15129,4577998976208,4577998979255,0,0,16,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,70384,34,1,"void thrust::THRUST_200700_400000_NS::hip_rocprim::__parallel_for::kernel<256u, thrust::THRUST_200700_400000_NS::hip_rocprim::__uninitialized_fill::functor<thrust::THRUST_200700_400000_NS::device_ptr<unsigned char>, unsigned char>, unsigned long, 1u>(thrust::THRUST_200700_400000_NS::hip_rocprim::__uninitialized_fill::functor<thrust::THRUST_200700_400000_NS::device_ptr<unsigned char>, unsigned char>, unsigned long, unsigned long)",16744,4578034673747,4578034874754,0,0,4,4,16,256,1,1,104870400,1,1
"KERNEL_DISPATCH","Agent 2",1,0,70384,35,7,"__amd_rocclr_copyBuffer",16750,4578034977784,4578034982073,0,0,16,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,70384,36,7,"__amd_rocclr_copyBuffer",16753,4578035001556,4578035005686,0,0,16,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",2,2,70384,37,13,"void (anonymous namespace)::cascaded_compression_kernel<int, unsigned long, 128, 4096>(int, int const* const*, unsigned long const*, void* const*, unsigned long*, arctoBatchedCascadedOpts_t)",16760,4578035033027,4578036207038,13824,0,72,0,112,128,1,1,204800,1,1
"KERNEL_DISPATCH","Agent 2",1,0,70384,38,7,"__amd_rocclr_copyBuffer",16765,4578036237386,4578036240192,0,0,16,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,70384,39,7,"__amd_rocclr_copyBuffer",18370,4578039543488,4578039547577,0,0,16,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",2,2,70384,40,24,"void (anonymous namespace)::cascaded_decompression_kernel_type_check<1, unsigned long, 128, 4096>(int, void const* const*, unsigned long const*, void* const*, unsigned long const*, unsigned long*, arctoStatus_t*)",18374,4578039577763,4578039579567,25600,0,72,0,112,128,1,1,204800,1,1
"KERNEL_DISPATCH","Agent 2",2,2,70384,41,15,"void (anonymous namespace)::cascaded_decompression_kernel_type_check<2, unsigned long, 128, 4096>(int, void const* const*, unsigned long const*, void* const*, unsigned long const*, unsigned long*, arctoStatus_t*)",18378,4578039584378,4578039585982,17408,0,76,4,112,128,1,1,204800,1,1
"KERNEL_DISPATCH","Agent 2",2,2,70384,42,20,"void (anonymous namespace)::cascaded_decompression_kernel_type_check<4, unsigned long, 128, 4096>(int, void const* const*, unsigned long const*, void* const*, unsigned long const*, unsigned long*, arctoStatus_t*)",18382,4578039593037,4578039943297,13312,0,76,4,112,128,1,1,204800,1,1
"KERNEL_DISPATCH","Agent 2",2,2,70384,43,19,"void (anonymous namespace)::cascaded_decompression_kernel_type_check<8, unsigned long, 128, 4096>(int, void const* const*, unsigned long const*, void* const*, unsigned long const*, unsigned long*, arctoStatus_t*)",18386,4578039943297,4578039947265,11776,0,80,0,112,128,1,1,204800,1,1
"KERNEL_DISPATCH","Agent 2",1,0,70384,44,7,"__amd_rocclr_copyBuffer",18394,4578040011889,4578040014335,0,0,16,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,70384,45,7,"__amd_rocclr_copyBuffer",18395,4578040033096,4578040035542,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,70384,46,1,"void thrust::THRUST_200700_400000_NS::hip_rocprim::__parallel_for::kernel<256u, thrust::THRUST_200700_400000_NS::hip_rocprim::__uninitialized_fill::functor<thrust::THRUST_200700_400000_NS::device_ptr<unsigned char>, unsigned char>, unsigned long, 1u>(thrust::THRUST_200700_400000_NS::hip_rocprim::__uninitialized_fill::functor<thrust::THRUST_200700_400000_NS::device_ptr<unsigned char>, unsigned char>, unsigned long, unsigned long)",20006,4578046486254,4578046686740,0,0,4,4,16,256,1,1,104870400,1,1
"KERNEL_DISPATCH","Agent 2",1,0,70384,47,7,"__amd_rocclr_copyBuffer",20012,4578047035637,4578047039646,0,0,16,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,70384,48,7,"__amd_rocclr_copyBuffer",20015,4578047059851,4578047063859,0,0,16,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",2,2,70384,49,13,"void (anonymous namespace)::cascaded_compression_kernel<int, unsigned long, 128, 4096>(int, int const* const*, unsigned long const*, void* const*, unsigned long*, arctoBatchedCascadedOpts_t)",20022,4578047091882,4578048243805,13824,0,72,0,112,128,1,1,204800,1,1
"KERNEL_DISPATCH","Agent 2",1,0,70384,50,7,"__amd_rocclr_copyBuffer",20027,4578048275916,4578048278642,0,0,16,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,70384,51,7,"__amd_rocclr_copyBuffer",21632,4578051375052,4578051378940,0,0,16,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",2,2,70384,52,24,"void (anonymous namespace)::cascaded_decompression_kernel_type_check<1, unsigned long, 128, 4096>(int, void const* const*, unsigned long const*, void* const*, unsigned long const*, unsigned long*, arctoStatus_t*)",21636,4578051407404,4578051411813,25600,0,72,0,112,128,1,1,204800,1,1
"KERNEL_DISPATCH","Agent 2",2,2,70384,53,15,"void (anonymous namespace)::cascaded_decompression_kernel_type_check<2, unsigned long, 128, 4096>(int, void const* const*, unsigned long const*, void* const*, unsigned long const*, unsigned long*, arctoStatus_t*)",21640,4578051415862,4578051417225,17408,0,76,4,112,128,1,1,204800,1,1
"KERNEL_DISPATCH","Agent 2",2,2,70384,54,20,"void (anonymous namespace)::cascaded_decompression_kernel_type_check<4, unsigned long, 128, 4096>(int, void const* const*, unsigned long const*, void* const*, unsigned long const*, unsigned long*, arctoStatus_t*)",21644,4578051422076,4578051770972,13312,0,76,4,112,128,1,1,204800,1,1
"KERNEL_DISPATCH","Agent 2",2,2,70384,55,19,"void (anonymous namespace)::cascaded_decompression_kernel_type_check<8, unsigned long, 128, 4096>(int, void const* const*, unsigned long const*, void* const*, unsigned long const*, unsigned long*, arctoStatus_t*)",21648,4578051770972,4578051774821,11776,0,80,0,112,128,1,1,204800,1,1
"KERNEL_DISPATCH","Agent 2",1,0,70384,56,7,"__amd_rocclr_copyBuffer",21656,4578051824772,4578051826897,0,0,16,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,70384,57,7,"__amd_rocclr_copyBuffer",21657,4578051844616,4578051846741,0,0,16,0,32,512,1,1,512,1,1
