"Kind","Agent_Id","Queue_Id","Stream_Id","Thread_Id","Dispatch_Id","Kernel_Id","Kernel_Name","Correlation_Id","Start_Timestamp","End_Timestamp","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Workgroup_Size_X","Workgroup_Size_Y","Workgroup_Size_Z","Grid_Size_X","Grid_Size_Y","Grid_Size_Z"
"KERNEL_DISPATCH","Agent 2",1,0,70011,64,1,"void thrust::THRUST_200700_400000_NS::hip_rocprim::__parallel_for::kernel<256u, thrust::THRUST_200700_400000_NS::hip_rocprim::__uninitialized_fill::functor<thrust::THRUST_200700_400000_NS::device_ptr<unsigned char>, unsigned char>, unsigned long, 1u>(thrust::THRUST_200700_400000_NS::hip_rocprim::__uninitialized_fill::functor<thrust::THRUST_200700_400000_NS::device_ptr<unsigned char>, unsigned char>, unsigned long, unsigned long)",29726,4572250197889,4572250431249,0,0,4,4,16,256,1,1,122384128,1,1
"KERNEL_DISPATCH","Agent 2",1,0,70011,65,10,"__amd_rocclr_copyBuffer",29732,4572250894319,4572250898849,0,0,16,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,70011,66,10,"__amd_rocclr_copyBuffer",29735,4572250926951,4572250931040,0,0,16,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",2,2,70011,67,14,"arcto::snap_kernel(void const* const*, unsigned long const*, void* const*, unsigned long const*, arcto::gpu_snappy_status_s*, unsigned long*)",29742,4572250966800,4572252709998,8704,0,40,64,112,128,1,1,204800,1,1
"KERNEL_DISPATCH","Agent 2",1,0,70011,68,10,"__amd_rocclr_copyBuffer",29748,4572252742229,4572252744514,0,0,16,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,70011,69,10,"__amd_rocclr_copyBuffer",31353,4572258188905,4572258193115,0,0,16,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",2,2,70011,70,12,"arcto::unsnap_kernel(void const* const*, unsigned long const*, void* const*, unsigned long const*, arctoStatus_t*, unsigned long*)",31357,4572258229034,4572258793049,6656,0,64,0,96,192,1,1,307200,1,1
"KERNEL_DISPATCH","Agent 2",1,0,70011,71,10,"__amd_rocclr_copyBuffer",31365,4572258851740,4572258854506,0,0,16,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,70011,72,10,"__amd_rocclr_copyBuffer",31366,4572258876154,4572258878479,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,70011,73,10,"__amd_rocclr_copyBuffer",31370,4572259356623,4572259359148,0,0,16,0,32,512,1,1,1024,1,1
